#EXPORTTYPE:                 ;DATA ALL                                 
#FILE:;sta_108.ngb-ss5
#FORMAT:                     ;NETZSCH5                                 
#FTYPE:                      ;ANSI                                     
#IDENTITY:                   ;108                                      
#DECIMAL:                    ;COMMA                                    
#SEPARATOR:                  ;SEMICOLON                                
#MTYPE:                      ;DSC                                      
#INSTRUMENT:                 ;NETZSCH STA 449F5                        
#PROJECT:                    ;Эпсилон Fe2O3 в матрицах                 
#DATE/TIME:                  ;15.12.2020 12:53:30 (UTC+3)              
#CORR. FILE:                 ;                                         
#TEMPCAL:                    ;10 K Al - тигель N2 2020.ngb-ts5         
#SENSITIVITY:                ;10 K Al - тигель - 2020.ngb-es5          
#LABORATORY:;lab_redacted
#OPERATOR:;operator_redacted
#REMARK:                     ;                                         
#SAMPLE:                     ;Матрица М8 - воздух                      
#SAMPLE MASS /mg:            ;8,275                                    
#MATERIAL:                   ;SiO2+Fe2O3                               
#REFERENCE:                  ;пустой тигель                            
#REFERENCE MASS /mg:         ;0                                        
#TYPE OF CRUCIBLE:           ;DSC/TG pan Al                            
#SAMPLE CRUCIBLE MASS /mg:   ;51,508                                   
#REFERENCE CRUCIBLE MASS /mg:;51,29                                    
#DSC RANGE /µV:              ;5000                                     
#TG RANGE /mg:               ;35000                                    
#TAU-R:                      ;---                                      
#CORR. CODE:                 ;000                                      
#EXO:                        ;+1                                       
#RANGE:                      ;40°C....450°C/-10,0....10,0K/min         
#SEGMENT:                    ;S1-3/3                                   
#SEG. 1:                     ;40°C/10,0(K/min)/450°C                   
#SEG. 2:                     ;450°C/00:15/450°C                        
#SEG. 3:                     ;450°C/10,0(K/min)/200°C                  

##Temp./°C;Time/min;DSC/(mW/mg);Mass/%;Gas Flow(purge1)/(ml/min);Gas Flow(protective)/(ml/min);Sensit./(uV/mW);Segment
 91,42000; 6,59000;      -0,61104; 99,78139;49,00000;20,00000;1,19563;1
 91,54600; 6,60000;      -0,61241; 99,78017;50,00000;20,00000;1,19566;1
 91,68500; 6,61000;      -0,61263; 99,77773;50,00000;20,00000;1,19568;1
 91,80800; 6,62000;      -0,61347; 99,77652;49,00000;20,00000;1,19570;1
 91,93200; 6,63000;      -0,61454; 99,77536;49,00000;20,00000;1,19573;1
 92,06600; 6,64000;      -0,61530; 99,77425;50,00000;20,00000;1,19575;1
 92,19300; 6,65000;      -0,61567; 99,77319;51,00000;20,00000;1,19577;1
 92,31700; 6,66000;      -0,61689; 99,77217;49,00000;20,00000;1,19579;1
 92,44200; 6,67000;      -0,61758; 99,76996;49,00000;20,00000;1,19582;1
 92,57400; 6,68000;      -0,61849; 99,76897;50,00000;20,00000;1,19584;1
 92,69700; 6,69000;      -0,61948; 99,76681;50,00000;20,00000;1,19586;1
 92,82400; 6,70000;      -0,61970; 99,76471;49,00000;20,00000;1,19588;1
 92,95800; 6,71000;      -0,62031; 99,76266;49,00000;20,00000;1,19590;1
 93,07700; 6,72000;      -0,62137; 99,76063;50,00000;20,00000;1,19593;1
 93,19700; 6,73000;      -0,62190; 99,75856;50,00000;20,00000;1,19595;1
 93,32500; 6,74000;      -0,62251; 99,75763;49,00000;20,00000;1,19597;1
 93,45600; 6,75000;      -0,62358; 99,75543;49,00000;20,00000;1,19599;1
 93,58000; 6,76000;      -0,62441; 99,75439;51,00000;20,00000;1,19601;1
 93,72000; 6,77000;      -0,62579; 99,75215;50,00000;20,00000;1,19603;1
 93,83100; 6,78000;      -0,62609; 99,75111;49,00000;20,00000;1,19605;1
 93,96400; 6,79000;      -0,62708; 99,75005;50,00000;20,00000;1,19608;1
 94,09600; 6,80000;      -0,62815; 99,74653;50,00000;20,00000;1,19610;1
 94,21700; 6,81000;      -0,62898; 99,74417;50,00000;20,00000;1,19612;1
 94,35000; 6,82000;      -0,62936; 99,74059;49,00000;20,00000;1,19614;1
 94,47600; 6,83000;      -0,63058; 99,73707;50,00000;20,00000;1,19616;1
 94,61600; 6,84000;      -0,63134; 99,73489;50,00000;20,00000;1,19618;1
 94,73300; 6,85000;      -0,63210; 99,73169;50,00000;20,00000;1,19620;1
 94,87200; 6,86000;      -0,63278; 99,72983;49,00000;20,00000;1,19623;1
 94,97400; 6,87000;      -0,63370; 99,72803;51,00000;20,00000;1,19624;1
 95,10500; 6,88000;      -0,63361; 99,72617;50,00000;20,00000;1,19626;1
 95,22800; 6,89000;      -0,63444; 99,72422;52,00000;20,00000;1,19628;1
 95,36200; 6,90000;      -0,63559; 99,72214;50,00000;20,00000;1,19630;1
 95,48300; 6,91000;      -0,63658; 99,71999;50,00000;20,00000;1,19632;1
 95,61400; 6,92000;      -0,63749; 99,71783;50,00000;20,00000;1,19635;1
 95,74100; 6,93000;      -0,63825; 99,71569;51,00000;20,00000;1,19637;1
 95,86900; 6,94000;      -0,63878; 99,71362;50,00000;20,00000;1,19639;1
 96,00000; 6,95000;      -0,63931; 99,71162;50,00000;20,00000;1,19641;1
 96,11600; 6,96000;      -0,64023; 99,70966;50,00000;20,00000;1,19642;1
 96,24900; 6,97000;      -0,64106; 99,70769;49,00000;20,00000;1,19645;1
 96,36600; 6,98000;      -0,64190; 99,70565;49,00000;20,00000;1,19646;1
 96,50100; 6,99000;      -0,64251; 99,70472;50,00000;20,00000;1,19649;1
 96,61200; 7,00000;      -0,64319; 99,70129;50,00000;20,00000;1,19650;1
 96,76500; 7,01000;      -0,64395; 99,69903;49,00000;20,00000;1,19653;1
 96,88400; 7,02000;      -0,64479; 99,69678;49,00000;20,00000;1,19654;1
 97,01100; 7,03000;      -0,64578; 99,69334;50,00000;20,00000;1,19656;1
 97,13200; 7,04000;      -0,64661; 99,69115;49,00000;20,00000;1,19658;1
 97,27200; 7,05000;      -0,64745; 99,68901;49,00000;20,00000;1,19660;1
 97,39400; 7,06000;      -0,64806; 99,68693;49,00000;20,00000;1,19662;1
 97,52300; 7,07000;      -0,64874; 99,68491;50,00000;20,00000;1,19664;1
 97,64600; 7,08000;      -0,64965; 99,68295;49,00000;20,00000;1,19666;1
 97,77600; 7,09000;      -0,65041; 99,67979;49,00000;20,00000;1,19668;1
 97,89300; 7,10000;      -0,65133; 99,67780;51,00000;20,00000;1,19670;1
 98,02200; 7,11000;      -0,65193; 99,67573;50,00000;20,00000;1,19672;1
 98,15700; 7,12000;      -0,65200; 99,67360;49,00000;20,00000;1,19674;1
 98,27300; 7,13000;      -0,65245; 99,67143;50,00000;20,00000;1,19675;1
 98,41000; 7,14000;      -0,65391; 99,66808;50,00000;20,00000;1,19677;1
 98,54300; 7,15000;      -0,65497; 99,66357;50,00000;20,00000;1,19679;1
 98,66300; 7,16000;      -0,65558; 99,65911;49,00000;20,00000;1,19681;1
 98,79000; 7,17000;      -0,65650; 99,65347;50,00000;20,00000;1,19683;1
 98,90600; 7,18000;      -0,65703; 99,64783;50,00000;20,00000;1,19685;1
 99,04900; 7,19000;      -0,65755; 99,64342;49,00000;20,00000;1,19687;1
 99,17300; 7,20000;      -0,65824; 99,63782;50,00000;20,00000;1,19688;1
 99,29800; 7,21000;      -0,65915; 99,63345;50,00000;20,00000;1,19690;1
 99,41900; 7,22000;      -0,65991; 99,63030;50,00000;20,00000;1,19692;1
 99,54100; 7,23000;      -0,66067; 99,62715;51,00000;20,00000;1,19694;1
 99,68100; 7,24000;      -0,66182; 99,62521;50,00000;20,00000;1,19696;1
 99,80400; 7,25000;      -0,66242; 99,62329;50,00000;20,00000;1,19697;1
 99,92300; 7,26000;      -0,66280; 99,62259;50,00000;20,00000;1,19699;1
100,05300; 7,27000;      -0,66364; 99,62068;50,00000;20,00000;1,19701;1
100,18000; 7,28000;      -0,66471; 99,61874;51,00000;20,00000;1,19703;1
100,29900; 7,29000;      -0,66524; 99,61678;50,00000;20,00000;1,19704;1
100,42800; 7,30000;      -0,66523; 99,61482;50,00000;20,00000;1,19706;1
100,57000; 7,31000;      -0,66652; 99,61168;50,00000;20,00000;1,19708;1
100,68100; 7,32000;      -0,66752; 99,60979;49,00000;20,00000;1,19710;1
100,80900; 7,33000;      -0,66805; 99,60671;50,00000;20,00000;1,19711;1
100,93200; 7,34000;      -0,66865; 99,60480;50,00000;20,00000;1,19713;1
101,06100; 7,35000;      -0,66926; 99,60041;51,00000;20,00000;1,19715;1
101,17800; 7,36000;      -0,67079; 99,59721;51,00000;20,00000;1,19716;1
101,33000; 7,37000;      -0,67132; 99,59282;50,00000;20,00000;1,19718;1
101,43800; 7,38000;      -0,67154; 99,58844;50,00000;20,00000;1,19720;1
101,56700; 7,39000;      -0,67184; 99,58528;50,00000;20,00000;1,19721;1
101,68600; 7,40000;      -0,67260; 99,58092;52,00000;20,00000;1,19723;1
101,82900; 7,41000;      -0,67321; 99,57654;50,00000;20,00000;1,19725;1
101,94200; 7,42000;      -0,67474; 99,57212;50,00000;20,00000;1,19726;1
102,07700; 7,43000;      -0,67542; 99,56766;50,00000;20,00000;1,19728;1
102,19200; 7,44000;      -0,67618; 99,56437;50,00000;20,00000;1,19730;1
102,33100; 7,45000;      -0,67648; 99,56109;49,00000;20,00000;1,19731;1
102,45700; 7,46000;      -0,67686; 99,55666;49,00000;20,00000;1,19733;1
102,59200; 7,47000;      -0,67777; 99,55353;52,00000;20,00000;1,19735;1
102,70300; 7,48000;      -0,67823; 99,55052;51,00000;20,00000;1,19736;1
102,84000; 7,49000;      -0,67906; 99,54881;49,00000;20,00000;1,19738;1
102,95700; 7,50000;      -0,67990; 99,54590;50,00000;20,00000;1,19739;1
103,07300; 7,51000;      -0,68074; 99,54294;50,00000;20,00000;1,19741;1
103,21300; 7,52000;      -0,68165; 99,54112;52,00000;20,00000;1,19743;1
103,32500; 7,53000;      -0,68234; 99,53807;49,00000;20,00000;1,19744;1
103,45600; 7,54000;      -0,68302; 99,53614;50,00000;20,00000;1,19746;1
103,58700; 7,55000;      -0,68401; 99,53411;50,00000;20,00000;1,19747;1
103,72200; 7,56000;      -0,68454; 99,53208;50,00000;20,00000;1,19749;1
103,83600; 7,57000;      -0,68454; 99,53013;49,00000;20,00000;1,19750;1
103,97400; 7,58000;      -0,68553; 99,52707;49,00000;20,00000;1,19752;1
104,09500; 7,59000;      -0,68621; 99,52529;52,00000;20,00000;1,19753;1
104,21300; 7,60000;      -0,68690; 99,52350;50,00000;20,00000;1,19755;1
104,33700; 7,61000;      -0,68750; 99,52170;49,00000;20,00000;1,19756;1
104,47500; 7,62000;      -0,68834; 99,51992;51,00000;20,00000;1,19758;1
104,58600; 7,63000;      -0,68903; 99,51686;50,00000;20,00000;1,19759;1
104,71500; 7,64000;      -0,68940; 99,51496;52,00000;20,00000;1,19761;1
104,84700; 7,65000;      -0,68986; 99,51309;50,00000;20,00000;1,19762;1
104,97600; 7,66000;      -0,69123; 99,51127;49,00000;20,00000;1,19764;1
105,10000; 7,67000;      -0,69199; 99,50950;50,00000;20,00000;1,19765;1
105,21600; 7,68000;      -0,69222; 99,50648;50,00000;20,00000;1,19767;1
105,33900; 7,69000;      -0,69275; 99,50462;49,00000;20,00000;1,19768;1
105,46400; 7,70000;      -0,69436; 99,50152;49,00000;20,00000;1,19769;1
105,60200; 7,71000;      -0,69512; 99,49838;50,00000;20,00000;1,19771;1
105,73300; 7,72000;      -0,69565; 99,49638;51,00000;20,00000;1,19773;1
105,85000; 7,73000;      -0,69633; 99,49321;49,00000;20,00000;1,19774;1
105,98100; 7,74000;      -0,69671; 99,48891;49,00000;20,00000;1,19775;1
106,10400; 7,75000;      -0,69709; 99,48592;49,00000;20,00000;1,19777;1
106,23400; 7,76000;      -0,69769; 99,48295;52,00000;20,00000;1,19778;1
106,35300; 7,77000;      -0,69861; 99,47998;50,00000;20,00000;1,19779;1
106,47500; 7,78000;      -0,69868; 99,47710;49,00000;20,00000;1,19781;1
106,60500; 7,79000;      -0,69944; 99,47424;50,00000;20,00000;1,19782;1
106,71200; 7,80000;      -0,70020; 99,47129;50,00000;20,00000;1,19783;1
106,85300; 7,81000;      -0,70058; 99,46827;49,00000;20,00000;1,19785;1
106,98400; 7,82000;      -0,70119; 99,46643;49,00000;20,00000;1,19786;1
107,09900; 7,83000;      -0,70203; 99,46216;49,00000;20,00000;1,19788;1
107,22100; 7,84000;      -0,70271; 99,45787;51,00000;20,00000;1,19789;1
107,35600; 7,85000;      -0,70355; 99,45475;50,00000;20,00000;1,19790;1
107,47400; 7,86000;      -0,70439; 99,45040;49,00000;20,00000;1,19791;1
107,60700; 7,87000;      -0,70477; 99,44484;49,00000;20,00000;1,19793;1
107,73100; 7,88000;      -0,70507; 99,43926;51,00000;20,00000;1,19794;1
107,85200; 7,89000;      -0,70583; 99,43365;51,00000;20,00000;1,19795;1
107,99400; 7,90000;      -0,70659; 99,42687;49,00000;20,00000;1,19797;1
108,10800; 7,91000;      -0,70720; 99,42136;49,00000;20,00000;1,19798;1
108,23600; 7,92000;      -0,70796; 99,41715;50,00000;20,00000;1,19799;1
108,36700; 7,93000;      -0,70834; 99,41299;50,00000;20,00000;1,19801;1
108,48700; 7,94000;      -0,70871; 99,41004;49,00000;20,00000;1,19802;1
108,60400; 7,95000;      -0,70978; 99,40599;49,00000;20,00000;1,19803;1
108,73200; 7,96000;      -0,71032; 99,40323;50,00000;20,00000;1,19804;1
108,85100; 7,97000;      -0,71108; 99,39916;50,00000;20,00000;1,19805;1
108,97800; 7,98000;      -0,71176; 99,39496;49,00000;20,00000;1,19807;1
109,10100; 7,99000;      -0,71268; 99,39066;49,00000;20,00000;1,19808;1
109,22400; 8,00000;      -0,71337; 99,38748;49,00000;20,00000;1,19809;1
109,36500; 8,01000;      -0,71359; 99,38303;52,00000;20,00000;1,19810;1
109,47300; 8,02000;      -0,71420; 99,37852;50,00000;20,00000;1,19811;1
109,62100; 8,03000;      -0,71480; 99,37169;49,00000;20,00000;1,19813;1
109,73800; 8,04000;      -0,71557; 99,36498;49,00000;20,00000;1,19814;1
109,85700; 8,05000;      -0,71633; 99,35948;50,00000;20,00000;1,19815;1
109,99200; 8,06000;      -0,71702; 99,35275;50,00000;20,00000;1,19816;1
110,11100; 8,07000;      -0,71701; 99,34726;49,00000;20,00000;1,19817;1
110,24600; 8,08000;      -0,71731; 99,34303;49,00000;20,00000;1,19819;1
110,36300; 8,09000;      -0,71869; 99,33765;50,00000;20,00000;1,19820;1
110,49400; 8,10000;      -0,71922; 99,33350;50,00000;20,00000;1,19821;1
110,61100; 8,11000;      -0,71952; 99,32937;49,00000;20,00000;1,19822;1
110,73700; 8,12000;      -0,71967; 99,32532;49,00000;20,00000;1,19823;1
110,85300; 8,13000;      -0,72066; 99,32126;49,00000;20,00000;1,19824;1
110,99200; 8,14000;      -0,72104; 99,31716;52,00000;20,00000;1,19825;1
111,10700; 8,15000;      -0,72196; 99,31301;50,00000;20,00000;1,19826;1
111,22700; 8,16000;      -0,72241; 99,30761;49,00000;20,00000;1,19828;1
111,35300; 8,17000;      -0,72294; 99,30218;50,00000;20,00000;1,19829;1
111,48900; 8,18000;      -0,72301; 99,29791;50,00000;20,00000;1,19830;1
111,60400; 8,19000;      -0,72378; 99,29366;50,00000;20,00000;1,19831;1
111,73500; 8,20000;      -0,72477; 99,28588;49,00000;20,00000;1,19832;1
111,85500; 8,21000;      -0,72553; 99,27938;49,00000;20,00000;1,19833;1
111,98500; 8,22000;      -0,72614; 99,27288;50,00000;20,00000;1,19834;1
112,10100; 8,23000;      -0,72668; 99,26519;49,00000;20,00000;1,19835;1
112,22500; 8,24000;      -0,72690; 99,26230;49,00000;20,00000;1,19836;1
112,35000; 8,25000;      -0,72728; 99,25934;49,00000;20,00000;1,19837;1
112,46900; 8,26000;      -0,72743; 99,25749;52,00000;20,00000;1,19838;1
112,59700; 8,27000;      -0,72796; 99,25558;50,00000;20,00000;1,19839;1
112,73000; 8,28000;      -0,72849; 99,25496;49,00000;20,00000;1,19840;1
112,86000; 8,29000;      -0,72964; 99,25204;50,00000;20,00000;1,19841;1
112,97100; 8,30000;      -0,72986; 99,24917;50,00000;20,00000;1,19842;1
113,09700; 8,31000;      -0,73047; 99,24752;50,00000;20,00000;1,19843;1
113,22500; 8,32000;      -0,73085; 99,24469;49,00000;20,00000;1,19844;1
113,34000; 8,33000;      -0,73200; 99,24061;49,00000;20,00000;1,19845;1
113,47100; 8,34000;      -0,73292; 99,23766;50,00000;20,00000;1,19846;1
113,58300; 8,35000;      -0,73299; 99,23460;50,00000;20,00000;1,19847;1
113,71200; 8,36000;      -0,73306; 99,23151;49,00000;20,00000;1,19848;1
113,85200; 8,37000;      -0,73359; 99,22846;49,00000;20,00000;1,19849;1
113,96800; 8,38000;      -0,73412; 99,22664;51,00000;20,00000;1,19850;1
114,10200; 8,39000;      -0,73466; 99,22485;50,00000;20,00000;1,19851;1
114,20900; 8,40000;      -0,73542; 99,22313;49,00000;20,00000;1,19852;1
114,34900; 8,41000;      -0,73611; 99,22142;50,00000;20,00000;1,19853;1
114,46100; 8,42000;      -0,73649; 99,21849;50,00000;20,00000;1,19853;1
114,58300; 8,43000;      -0,73664; 99,20946;51,00000;20,00000;1,19854;1
114,71400; 8,44000;      -0,73709; 99,20528;49,00000;20,00000;1,19855;1
114,84500; 8,45000;      -0,73762; 99,19999;49,00000;20,00000;1,19856;1
114,96300; 8,46000;      -0,73808; 99,19472;50,00000;20,00000;1,19857;1
115,07700; 8,47000;      -0,73877; 99,19060;50,00000;20,00000;1,19858;1
115,20100; 8,48000;      -0,73907; 99,18523;49,00000;20,00000;1,19859;1
115,33300; 8,49000;      -0,73899; 99,17982;50,00000;20,00000;1,19860;1
115,45800; 8,50000;      -0,73952; 99,17437;50,00000;20,00000;1,19860;1
115,58400; 8,51000;      -0,74075; 99,17008;52,00000;20,00000;1,19861;1
115,69800; 8,52000;      -0,74136; 99,16455;50,00000;20,00000;1,19862;1
115,83300; 8,53000;      -0,74220; 99,16032;49,00000;20,00000;1,19863;1
115,95400; 8,54000;      -0,74219; 99,15504;50,00000;20,00000;1,19864;1
116,09100; 8,55000;      -0,74226; 99,14737;50,00000;20,00000;1,19865;1
116,19600; 8,56000;      -0,74311; 99,14090;49,00000;20,00000;1,19865;1
116,31700; 8,57000;      -0,74372; 99,13321;50,00000;20,00000;1,19866;1
116,44400; 8,58000;      -0,74425; 99,12787;50,00000;20,00000;1,19867;1
116,57200; 8,59000;      -0,74478; 99,12369;50,00000;20,00000;1,19868;1
116,69300; 8,60000;      -0,74509; 99,12065;50,00000;20,00000;1,19868;1
116,82200; 8,61000;      -0,74493; 99,11640;50,00000;20,00000;1,19869;1
116,94200; 8,62000;      -0,74523; 99,11226;50,00000;20,00000;1,19870;1
117,06700; 8,63000;      -0,74561; 99,10937;51,00000;20,00000;1,19871;1
117,19600; 8,64000;      -0,74668; 99,10405;50,00000;20,00000;1,19871;1
117,30800; 8,65000;      -0,74729; 99,09994;49,00000;20,00000;1,19872;1
117,44000; 8,66000;      -0,74721; 99,09582;50,00000;20,00000;1,19873;1
117,55300; 8,67000;      -0,74767; 99,09169;50,00000;20,00000;1,19874;1
117,68800; 8,68000;      -0,74782; 99,08751;52,00000;20,00000;1,19874;1
117,80800; 8,69000;      -0,74835; 99,08332;49,00000;20,00000;1,19875;1
117,93400; 8,70000;      -0,74889; 99,07677;50,00000;20,00000;1,19876;1
118,04400; 8,71000;      -0,74919; 99,07142;50,00000;20,00000;1,19876;1
118,18600; 8,72000;      -0,74957; 99,06601;50,00000;20,00000;1,19877;1
118,30400; 8,73000;      -0,75003; 99,05815;50,00000;20,00000;1,19878;1
118,42400; 8,74000;      -0,75033; 99,05266;51,00000;20,00000;1,19878;1
118,54500; 8,75000;      -0,75110; 99,04716;50,00000;20,00000;1,19879;1
118,68300; 8,76000;      -0,75163; 99,04406;51,00000;20,00000;1,19880;1
118,81000; 8,77000;      -0,75209; 99,03974;49,00000;20,00000;1,19880;1
118,92200; 8,78000;      -0,75231; 99,03556;51,00000;20,00000;1,19881;1
119,05600; 8,79000;      -0,75254; 99,03154;50,00000;20,00000;1,19882;1
119,16400; 8,80000;      -0,75292; 99,02754;52,00000;20,00000;1,19882;1
119,29400; 8,81000;      -0,75292; 99,02351;50,00000;20,00000;1,19883;1
119,41700; 8,82000;      -0,75314; 99,01948;49,00000;20,00000;1,19884;1
119,54100; 8,83000;      -0,75376; 99,01667;50,00000;20,00000;1,19884;1
119,65900; 8,84000;      -0,75391; 99,01265;50,00000;20,00000;1,19885;1
119,78100; 8,85000;      -0,75467; 99,00979;50,00000;20,00000;1,19885;1
119,90300; 8,86000;      -0,75505; 99,00569;49,00000;20,00000;1,19886;1
120,02800; 8,87000;      -0,75559; 98,99678;50,00000;20,00000;1,19886;1
120,14500; 8,88000;      -0,75574; 98,99028;52,00000;20,00000;1,19887;1
120,28500; 8,89000;      -0,75589; 98,98376;50,00000;20,00000;1,19888;1
120,39900; 8,90000;      -0,75588; 98,97726;49,00000;20,00000;1,19888;1
120,51600; 8,91000;      -0,75634; 98,97314;51,00000;20,00000;1,19889;1
120,63600; 8,92000;      -0,75657; 98,97139;50,00000;20,00000;1,19889;1
120,76300; 8,93000;      -0,75687; 98,96835;52,00000;20,00000;1,19890;1
120,89400; 8,94000;      -0,75710; 98,96532;49,00000;20,00000;1,19890;1
121,02000; 8,95000;      -0,75748; 98,96244;50,00000;20,00000;1,19891;1
121,14200; 8,96000;      -0,75786; 98,95844;50,00000;20,00000;1,19891;1
121,26100; 8,97000;      -0,75801; 98,95450;50,00000;20,00000;1,19892;1
121,37700; 8,98000;      -0,75886; 98,95059;49,00000;20,00000;1,19892;1
121,49700; 8,99000;      -0,75947; 98,94666;51,00000;20,00000;1,19893;1
121,62100; 9,00000;      -0,75931; 98,94146;50,00000;20,00000;1,19893;1
121,73700; 9,01000;      -0,75939; 98,93738;50,00000;20,00000;1,19894;1
121,87100; 9,02000;      -0,75961; 98,93204;50,00000;20,00000;1,19894;1
121,98800; 9,03000;      -0,76023; 98,92553;51,00000;20,00000;1,19895;1
122,10800; 9,04000;      -0,76030; 98,92023;50,00000;20,00000;1,19895;1
122,23200; 9,05000;      -0,76037; 98,91606;52,00000;20,00000;1,19896;1
122,36200; 9,06000;      -0,76076; 98,91180;50,00000;20,00000;1,19896;1
122,47600; 9,07000;      -0,76106; 98,90875;49,00000;20,00000;1,19896;1
122,61000; 9,08000;      -0,76129; 98,90452;50,00000;20,00000;1,19897;1
122,73600; 9,09000;      -0,76206; 98,90157;50,00000;20,00000;1,19897;1
122,86000; 9,10000;      -0,76244; 98,89864;49,00000;20,00000;1,19898;1
122,97300; 9,11000;      -0,76251; 98,89573;49,00000;20,00000;1,19898;1
123,09100; 9,12000;      -0,76259; 98,89287;51,00000;20,00000;1,19898;1
123,22000; 9,13000;      -0,76243; 98,88998;50,00000;20,00000;1,19899;1
123,34600; 9,14000;      -0,76266; 98,88700;49,00000;20,00000;1,19899;1
123,46600; 9,15000;      -0,76319; 98,88159;50,00000;20,00000;1,19900;1
123,58900; 9,16000;      -0,76335; 98,87739;52,00000;20,00000;1,19900;1
123,71600; 9,17000;      -0,76327; 98,87322;50,00000;20,00000;1,19900;1
123,84100; 9,18000;      -0,76365; 98,86907;49,00000;20,00000;1,19901;1
123,96100; 9,19000;      -0,76380; 98,86376;50,00000;20,00000;1,19901;1
124,08100; 9,20000;      -0,76387; 98,85981;50,00000;20,00000;1,19901;1
124,20400; 9,21000;      -0,76410; 98,85471;49,00000;20,00000;1,19902;1
124,32100; 9,22000;      -0,76441; 98,84958;50,00000;20,00000;1,19902;1
124,44100; 9,23000;      -0,76441; 98,84320;50,00000;20,00000;1,19902;1
124,55800; 9,24000;      -0,76440; 98,83434;52,00000;20,00000;1,19903;1
124,68700; 9,25000;      -0,76479; 98,82541;49,00000;20,00000;1,19903;1
124,80200; 9,26000;      -0,76494; 98,81761;51,00000;20,00000;1,19903;1
124,93700; 9,27000;      -0,76524; 98,81340;50,00000;20,00000;1,19904;1
125,05200; 9,28000;      -0,76532; 98,80926;52,00000;20,00000;1,19904;1
125,17900; 9,29000;      -0,76547; 98,80520;49,00000;20,00000;1,19904;1
125,29900; 9,30000;      -0,76578; 98,79989;50,00000;20,00000;1,19904;1
125,41600; 9,31000;      -0,76555; 98,79087;50,00000;20,00000;1,19905;1
125,54100; 9,32000;      -0,76570; 98,78545;49,00000;20,00000;1,19905;1
125,67000; 9,33000;      -0,76585; 98,77883;51,00000;20,00000;1,19905;1
125,79200; 9,34000;      -0,76585; 98,77347;51,00000;20,00000;1,19905;1
125,93100; 9,35000;      -0,76592; 98,76814;51,00000;20,00000;1,19906;1
126,02700; 9,36000;      -0,76592; 98,76162;49,00000;20,00000;1,19906;1
126,15000; 9,37000;      -0,76607; 98,75639;51,00000;20,00000;1,19906;1
126,27800; 9,38000;      -0,76638; 98,75115;51,00000;20,00000;1,19906;1
126,40700; 9,39000;      -0,76653; 98,74708;50,00000;20,00000;1,19907;1
126,52400; 9,40000;      -0,76669; 98,74301;49,00000;20,00000;1,19907;1
126,64100; 9,41000;      -0,76684; 98,73771;50,00000;20,00000;1,19907;1
126,76600; 9,42000;      -0,76699; 98,73359;50,00000;20,00000;1,19907;1
126,88200; 9,43000;      -0,76730; 98,72939;49,00000;20,00000;1,19907;1
127,01100; 9,44000;      -0,76745; 98,72398;50,00000;20,00000;1,19908;1
127,14300; 9,45000;      -0,76729; 98,71142;51,00000;20,00000;1,19908;1
127,26100; 9,46000;      -0,76752; 98,70252;49,00000;20,00000;1,19908;1
127,37700; 9,47000;      -0,76752; 98,69363;49,00000;20,00000;1,19908;1
127,49700; 9,48000;      -0,76745; 98,69081;49,00000;20,00000;1,19908;1
127,62200; 9,49000;      -0,76768; 98,68920;51,00000;20,00000;1,19908;1
127,74500; 9,50000;      -0,76783; 98,68515;49,00000;20,00000;1,19908;1
127,86600; 9,51000;      -0,76775; 98,67986;49,00000;20,00000;1,19909;1
127,97700; 9,52000;      -0,76760; 98,67210;50,00000;20,00000;1,19909;1
128,11501; 9,53000;      -0,76744; 98,66681;50,00000;20,00000;1,19909;1
128,22701; 9,54000;      -0,76752; 98,66154;50,00000;20,00000;1,19909;1
128,34900; 9,55000;      -0,76767; 98,65620;51,00000;20,00000;1,19909;1
128,47400; 9,56000;      -0,76805; 98,65084;50,00000;20,00000;1,19909;1
128,60400; 9,57000;      -0,76828; 98,64432;52,00000;20,00000;1,19909;1
128,71800; 9,58000;      -0,76813; 98,63910;49,00000;20,00000;1,19909;1
128,84801; 9,59000;      -0,76805; 98,63277;49,00000;20,00000;1,19909;1
128,96400; 9,60000;      -0,76813; 98,62888;51,00000;20,00000;1,19909;1
129,06799; 9,61000;      -0,76790; 98,62378;51,00000;20,00000;1,19909;1
129,19400; 9,62000;      -0,76782; 98,61991;49,00000;20,00000;1,19909;1
129,32100; 9,63000;      -0,76790; 98,60994;50,00000;20,00000;1,19910;1
129,43100; 9,64000;      -0,76782; 98,60230;50,00000;20,00000;1,19910;1
129,56500; 9,65000;      -0,76790; 98,59460;50,00000;20,00000;1,19910;1
129,67700; 9,66000;      -0,76790; 98,58803;49,00000;20,00000;1,19910;1
129,79500; 9,67000;      -0,76797; 98,58501;49,00000;20,00000;1,19910;1
129,92400; 9,68000;      -0,76805; 98,58310;52,00000;20,00000;1,19910;1
130,04900; 9,69000;      -0,76774; 98,57879;49,00000;20,00000;1,19910;1
130,18401; 9,70000;      -0,76782; 98,57343;49,00000;20,00000;1,19910;1
130,30200; 9,71000;      -0,76782; 98,56819;49,00000;20,00000;1,19910;1
130,42101; 9,72000;      -0,76790; 98,56424;51,00000;20,00000;1,19910;1
130,53700; 9,73000;      -0,76805; 98,55914;49,00000;20,00000;1,19910;1
130,64600; 9,74000;      -0,76790; 98,55644;49,00000;20,00000;1,19910;1
130,77400; 9,75000;      -0,76782; 98,55127;50,00000;20,00000;1,19909;1
