#EXPORTTYPE:                 ;DATA ALL                                                             
#FILE:;sta_197.ngb-ss5
#FORMAT:                     ;NETZSCH5                                                             
#FTYPE:                      ;ANSI                                                                 
#IDENTITY:                   ;197                                                                  
#DECIMAL:                    ;COMMA                                                                
#SEPARATOR:                  ;SEMICOLON                                                            
#MTYPE:                      ;DSC                                                                  
#INSTRUMENT:                 ;NETZSCH STA 449F5                                                    
#PROJECT:                    ;Эпсилон                                                              
#DATE/TIME:                  ;05.07.2021 11:23:24 (UTC+3)                                          
#CORR. FILE:                 ;                                                                     
#TEMPCAL:                    ;5 К Al2O3 - тигель N2 - 2021.ngb-ts5                                 
#SENSITIVITY:                ;5 K Al2О3 - тигель N2 - 2021.ngb-es5                                 
#LABORATORY:;lab_redacted
#OPERATOR:;operator_redacted
#REMARK:                     ;                                                                     
#SAMPLE:                     ;П-1 5К-повторный                                                     
#SAMPLE MASS /mg:            ;9,9392                                                               
#MATERIAL:                   ;SiO2+Fe2O3                                                           
#REFERENCE:                  ;пустой тигель                                                        
#REFERENCE MASS /mg:         ;0                                                                    
#TYPE OF CRUCIBLE:           ;DSC/TG pan Al2O3                                                     
#SAMPLE CRUCIBLE MASS /mg:   ;211,7314                                                             
#REFERENCE CRUCIBLE MASS /mg:;202,414                                                              
#DSC RANGE /µV:              ;5000                                                                 
#TG RANGE /mg:               ;35000                                                                
#TAU-R:                      ;---                                                                  
#CORR. CODE:                 ;000                                                                  
#EXO:                        ;+1                                                                   
#RANGE:                      ;30°C/15,0(K/min)/600°C/5,0(K/min)/1300°C/                            
#SEGMENT:                    ;S1-2/2                                                               
#SEG. 1:                     ;30°C/15,0(K/min)/600°C                                               
#SEG. 2:                     ;600°C/5,0(K/min)/1300°C                                              

##Temp./°C;Time/min;DSC/(mW/mg);Mass/%;Gas Flow(purge1)/(ml/min);Gas Flow(protective)/(ml/min);Sensit./(uV/mW);Segment
 429,08899; 26,75333;       2,39841; 99,81637;49,00000;20,00000;0,80739;1
 429,19299; 26,76000;       2,39904; 99,81634;49,00000;20,00000;0,80733;1
 429,29300; 26,76667;       2,39966; 99,81630;50,00000;20,00000;0,80728;1
 429,39301; 26,77333;       2,40057; 99,81625;50,00000;20,00000;0,80723;1
 429,48901; 26,78000;       2,40157; 99,81628;49,00000;20,00000;0,80719;1
 429,57999; 26,78667;       2,40247; 99,81631;49,00000;20,00000;0,80714;1
 429,68201; 26,79333;       2,40338; 99,81630;51,00000;20,00000;0,80709;1
 429,78299; 26,80000;       2,40420; 99,81628;51,00000;20,00000;0,80704;1
 429,87799; 26,80667;       2,40462; 99,81625;52,00000;20,00000;0,80699;1
 429,97501; 26,81333;       2,40505; 99,81520;52,00000;20,00000;0,80694;1
 430,07901; 26,82000;       2,40568; 99,81516;52,00000;20,00000;0,80689;1
 430,19000; 26,82667;       2,40661; 99,81512;49,00000;20,00000;0,80684;1
 430,28000; 26,83333;       2,40741; 99,81509;50,00000;20,00000;0,80679;1
 430,38599; 26,84000;       2,40824; 99,81507;50,00000;20,00000;0,80674;1
 430,48099; 26,84667;       2,40904; 99,81506;50,00000;20,00000;0,80669;1
 430,57700; 26,85333;       2,40976; 99,81505;51,00000;20,00000;0,80664;1
 430,68100; 26,86000;       2,41039; 99,81504;49,00000;20,00000;0,80659;1
 430,76801; 26,86667;       2,41119; 99,81503;49,00000;20,00000;0,80655;1
 430,86899; 26,87333;       2,41181; 99,81502;50,00000;20,00000;0,80649;1
 430,98099; 26,88000;       2,41255; 99,81501;50,00000;20,00000;0,80644;1
 431,06601; 26,88667;       2,41316; 99,81499;50,00000;20,00000;0,80640;1
 431,16699; 26,89333;       2,41369; 99,81498;50,00000;20,00000;0,80634;1
 431,26700; 26,90000;       2,41441; 99,81497;49,00000;20,00000;0,80629;1
 431,36700; 26,90667;       2,41523; 99,81496;49,00000;20,00000;0,80624;1
 431,46600; 26,91333;       2,41576; 99,81496;51,00000;20,00000;0,80619;1
 431,56000; 26,92000;       2,41666; 99,81495;51,00000;20,00000;0,80615;1
 431,65601; 26,92667;       2,41766; 99,81493;51,00000;20,00000;0,80610;1
 431,75400; 26,93333;       2,41848; 99,81490;50,00000;20,00000;0,80605;1
 431,85699; 26,94000;       2,41940; 99,81487;50,00000;20,00000;0,80600;1
 431,96100; 26,94667;       2,41974; 99,81484;50,00000;20,00000;0,80595;1
 432,05600; 26,95333;       2,42074; 99,81480;50,00000;20,00000;0,80590;1
 432,16101; 26,96000;       2,42195; 99,81477;50,00000;20,00000;0,80584;1
 432,26199; 26,96667;       2,42287; 99,81475;50,00000;20,00000;0,80579;1
 432,35699; 26,97333;       2,42311; 99,81473;49,00000;20,00000;0,80575;1
 432,45401; 26,98000;       2,42373; 99,81472;50,00000;20,00000;0,80570;1
 432,55499; 26,98667;       2,42436; 99,81471;49,00000;20,00000;0,80565;1
 432,65201; 26,99333;       2,42527; 99,81469;50,00000;20,00000;0,80560;1
 432,74600; 27,00000;       2,42598; 99,81467;50,00000;20,00000;0,80555;1
 432,85400; 27,00667;       2,42643; 99,81465;50,00000;20,00000;0,80550;1
 432,95099; 27,01333;       2,42744; 99,81463;49,00000;20,00000;0,80545;1
 433,05399; 27,02000;       2,42817; 99,81462;49,00000;20,00000;0,80539;1
 433,14301; 27,02667;       2,42897; 99,81461;50,00000;20,00000;0,80535;1
 433,24500; 27,03333;       2,42960; 99,81461;51,00000;20,00000;0,80530;1
 433,34900; 27,04000;       2,43033; 99,81461;52,00000;20,00000;0,80525;1
 433,44000; 27,04667;       2,43123; 99,81459;52,00000;20,00000;0,80520;1
 433,53101; 27,05333;       2,43214; 99,81457;49,00000;20,00000;0,80515;1
 433,63800; 27,06000;       2,43297; 99,81354;49,00000;20,00000;0,80510;1
 433,73700; 27,06667;       2,43350; 99,81351;50,00000;20,00000;0,80505;1
 433,83899; 27,07333;       2,43385; 99,81347;50,00000;20,00000;0,80500;1
 433,94400; 27,08000;       2,43429; 99,81344;50,00000;20,00000;0,80494;1
 434,04300; 27,08667;       2,43502; 99,81342;52,00000;20,00000;0,80489;1
 434,13501; 27,09333;       2,43602; 99,81340;49,00000;20,00000;0,80485;1
 434,24100; 27,10000;       2,43694; 99,81338;49,00000;20,00000;0,80479;1
 434,32901; 27,10667;       2,43774; 99,81337;50,00000;20,00000;0,80475;1
 434,43600; 27,11333;       2,43819; 99,81335;50,00000;20,00000;0,80469;1
 434,53400; 27,12000;       2,43854; 99,81333;50,00000;20,00000;0,80465;1
 434,63199; 27,12667;       2,43916; 99,81332;50,00000;20,00000;0,80460;1
 434,73599; 27,13333;       2,44047; 99,81330;49,00000;20,00000;0,80454;1
 434,82800; 27,14000;       2,44128; 99,81329;49,00000;20,00000;0,80450;1
 434,92999; 27,14667;       2,44191; 99,81328;51,00000;20,00000;0,80444;1
 435,02600; 27,15333;       2,44235; 99,81328;51,00000;20,00000;0,80440;1
 435,12201; 27,16000;       2,44345; 99,81327;51,00000;20,00000;0,80435;1
 435,22601; 27,16667;       2,44399; 99,81327;51,00000;20,00000;0,80429;1
 435,32800; 27,17333;       2,44443; 99,81327;49,00000;20,00000;0,80424;1
 435,41000; 27,18000;       2,44494; 99,81326;49,00000;20,00000;0,80420;1
 435,51599; 27,18667;       2,44568; 99,81326;50,00000;20,00000;0,80415;1
 435,61700; 27,19333;       2,44641; 99,81326;50,00000;20,00000;0,80410;1
 435,71701; 27,20000;       2,44714; 99,81325;50,00000;20,00000;0,80404;1
 435,80801; 27,20667;       2,44795; 99,81324;51,00000;20,00000;0,80400;1
 435,91000; 27,21333;       2,44877; 99,81324;49,00000;20,00000;0,80395;1
 436,00699; 27,22000;       2,44940; 99,81322;49,00000;20,00000;0,80390;1
 436,10699; 27,22667;       2,45013; 99,81321;50,00000;20,00000;0,80385;1
 436,20200; 27,23333;       2,45075; 99,81318;50,00000;20,00000;0,80380;1
 436,30499; 27,24000;       2,45149; 99,81316;49,00000;20,00000;0,80375;1
 436,40900; 27,24667;       2,45193; 99,81314;49,00000;20,00000;0,80369;1
 436,50400; 27,25333;       2,45285; 99,81313;49,00000;20,00000;0,80364;1
 436,60999; 27,26000;       2,45349; 99,81312;51,00000;20,00000;0,80359;1
 436,70001; 27,26667;       2,45411; 99,81312;51,00000;20,00000;0,80354;1
 436,79599; 27,27333;       2,45502; 99,81311;52,00000;20,00000;0,80350;1
 436,89099; 27,28000;       2,45584; 99,81311;52,00000;20,00000;0,80345;1
 436,99799; 27,28667;       2,45686; 99,81310;49,00000;20,00000;0,80339;1
 437,09698; 27,29333;       2,45759; 99,81309;49,00000;20,00000;0,80334;1
 437,18600; 27,30000;       2,45849; 99,81307;50,00000;20,00000;0,80330;1
 437,29401; 27,30667;       2,45943; 99,81305;50,00000;20,00000;0,80324;1
 437,39001; 27,31333;       2,46015; 99,81203;50,00000;20,00000;0,80319;1
 437,48999; 27,32000;       2,46107; 99,81201;49,00000;20,00000;0,80314;1
 437,59100; 27,32667;       2,46133; 99,81200;49,00000;20,00000;0,80309;1
 437,69101; 27,33333;       2,46206; 99,81199;50,00000;20,00000;0,80304;1
 437,78201; 27,34000;       2,46287; 99,81197;50,00000;20,00000;0,80299;1
 437,88501; 27,34667;       2,46379; 99,81196;50,00000;20,00000;0,80294;1
 437,98001; 27,35333;       2,46442; 99,81194;50,00000;20,00000;0,80289;1
 438,08301; 27,36000;       2,46516; 99,81192;50,00000;20,00000;0,80284;1
 438,18900; 27,36667;       2,46599; 99,81190;49,00000;20,00000;0,80278;1
 438,28201; 27,37333;       2,46662; 99,81188;49,00000;20,00000;0,80274;1
 438,38199; 27,38000;       2,46763; 99,81186;51,00000;20,00000;0,80268;1
 438,47900; 27,38667;       2,46846; 99,81184;51,00000;20,00000;0,80263;1
 438,57199; 27,39333;       2,46918; 99,81182;51,00000;20,00000;0,80259;1
 438,68799; 27,40000;       2,46984; 99,81181;51,00000;20,00000;0,80253;1
 438,78101; 27,40667;       2,47037; 99,81180;49,00000;20,00000;0,80248;1
 438,88101; 27,41333;       2,47100; 99,81180;49,00000;20,00000;0,80243;1
 438,96701; 27,42000;       2,47171; 99,81180;50,00000;20,00000;0,80238;1
 439,07001; 27,42667;       2,47264; 99,81180;50,00000;20,00000;0,80233;1
 439,17200; 27,43333;       2,47328; 99,81179;50,00000;20,00000;0,80228;1
 439,26801; 27,44000;       2,47401; 99,81178;49,00000;20,00000;0,80223;1
 439,35999; 27,44667;       2,47492; 99,81175;49,00000;20,00000;0,80218;1
 439,46899; 27,45333;       2,47576; 99,81173;49,00000;20,00000;0,80213;1
 439,57501; 27,46000;       2,47660; 99,81172;49,00000;20,00000;0,80207;1
 439,66400; 27,46667;       2,47751; 99,81170;50,00000;20,00000;0,80203;1
 439,76599; 27,47333;       2,47834; 99,81169;50,00000;20,00000;0,80197;1
 439,86401; 27,48000;       2,47888; 99,81168;50,00000;20,00000;0,80192;1
 439,95901; 27,48667;       2,47884; 99,81167;49,00000;20,00000;0,80188;1
 440,05899; 27,49333;       2,47909; 99,81165;49,00000;20,00000;0,80182;1
 440,15799; 27,50000;       2,48011; 99,81163;50,00000;20,00000;0,80177;1
 440,26501; 27,50667;       2,48153; 99,81161;51,00000;20,00000;0,80172;1
 440,36099; 27,51333;       2,48244; 99,81159;49,00000;20,00000;0,80167;1
 440,46100; 27,52000;       2,48337; 99,81157;49,00000;20,00000;0,80162;1
 440,55200; 27,52667;       2,48399; 99,81155;50,00000;20,00000;0,80157;1
 440,66000; 27,53333;       2,48474; 99,81153;50,00000;20,00000;0,80151;1
 440,75299; 27,54000;       2,48575; 99,81151;50,00000;20,00000;0,80147;1
 440,86099; 27,54667;       2,48650; 99,81149;50,00000;20,00000;0,80141;1
 440,95700; 27,55333;       2,48723; 99,81148;50,00000;20,00000;0,80136;1
 441,05399; 27,56000;       2,48796; 99,81147;49,00000;20,00000;0,80131;1
 441,15399; 27,56667;       2,48812; 99,81046;50,00000;20,00000;0,80126;1
 441,25500; 27,57333;       2,48895; 99,81046;50,00000;20,00000;0,80121;1
 441,34500; 27,58000;       2,48976; 99,81045;50,00000;20,00000;0,80116;1
 441,44400; 27,58667;       2,49079; 99,81044;50,00000;20,00000;0,80111;1
 441,54901; 27,59333;       2,49210; 99,81044;50,00000;20,00000;0,80106;1
 441,64899; 27,60000;       2,49236; 99,81043;49,00000;20,00000;0,80100;1
 441,74500; 27,60667;       2,49271; 99,81043;51,00000;20,00000;0,80095;1
 441,84201; 27,61333;       2,49363; 99,81042;51,00000;20,00000;0,80090;1
 441,93301; 27,62000;       2,49416; 99,81041;52,00000;20,00000;0,80086;1
 442,03799; 27,62667;       2,49481; 99,81040;52,00000;20,00000;0,80080;1
 442,14700; 27,63333;       2,49546; 99,81040;49,00000;20,00000;0,80075;1
 442,23300; 27,64000;       2,49618; 99,81039;49,00000;20,00000;0,80070;1
 442,33701; 27,64667;       2,49682; 99,81038;49,00000;20,00000;0,80065;1
 442,43399; 27,65333;       2,49765; 99,81037;50,00000;20,00000;0,80060;1
 442,52499; 27,66000;       2,49866; 99,81036;50,00000;20,00000;0,80055;1
 442,63501; 27,66667;       2,49980; 99,81035;50,00000;20,00000;0,80049;1
 442,73401; 27,67333;       2,50053; 99,81034;49,00000;20,00000;0,80044;1
 442,82599; 27,68000;       2,50135; 99,81031;49,00000;20,00000;0,80040;1
 442,92700; 27,68667;       2,50238; 99,80929;49,00000;20,00000;0,80034;1
 443,02899; 27,69333;       2,50283; 99,80927;50,00000;20,00000;0,80029;1
 443,13000; 27,70000;       2,50338; 99,80824;50,00000;20,00000;0,80024;1
 443,22601; 27,70667;       2,50401; 99,80720;50,00000;20,00000;0,80019;1
 443,32999; 27,71333;       2,50476; 99,80618;50,00000;20,00000;0,80013;1
 443,42801; 27,72000;       2,50530; 99,80617;49,00000;20,00000;0,80008;1
 443,53201; 27,72667;       2,50595; 99,80516;49,00000;20,00000;0,80003;1
 443,62399; 27,73333;       2,50687; 99,80516;51,00000;20,00000;0,79998;1
 443,72400; 27,74000;       2,50751; 99,80415;51,00000;20,00000;0,79993;1
 443,81500; 27,74667;       2,50852; 99,80415;50,00000;20,00000;0,79988;1
 443,92200; 27,75333;       2,50889; 99,80414;51,00000;20,00000;0,79983;1
 444,01501; 27,76000;       2,50942; 99,80412;49,00000;20,00000;0,79978;1
 444,11401; 27,76667;       2,51016; 99,80410;49,00000;20,00000;0,79973;1
 444,21701; 27,77333;       2,51129; 99,80407;50,00000;20,00000;0,79967;1
 444,32001; 27,78000;       2,51232; 99,80305;50,00000;20,00000;0,79962;1
 444,42599; 27,78667;       2,51317; 99,80304;49,00000;20,00000;0,79957;1
 444,51001; 27,79333;       2,51378; 99,80302;52,00000;20,00000;0,79952;1
 444,61600; 27,80000;       2,51434; 99,80302;49,00000;20,00000;0,79947;1
 444,71701; 27,80667;       2,51518; 99,80301;49,00000;20,00000;0,79941;1
 444,80301; 27,81333;       2,51599; 99,80300;50,00000;20,00000;0,79937;1
 444,91800; 27,82000;       2,51685; 99,80300;50,00000;20,00000;0,79931;1
 445,01099; 27,82667;       2,51749; 99,80300;49,00000;20,00000;0,79926;1
 445,10800; 27,83333;       2,51812; 99,80299;49,00000;20,00000;0,79921;1
 445,20200; 27,84000;       2,51895; 99,80299;50,00000;20,00000;0,79916;1
 445,30399; 27,84667;       2,51941; 99,80298;50,00000;20,00000;0,79911;1
 445,40601; 27,85333;       2,52015; 99,80297;51,00000;20,00000;0,79906;1
 445,49799; 27,86000;       2,52097; 99,80295;52,00000;20,00000;0,79901;1
 445,60501; 27,86667;       2,52192; 99,80193;52,00000;20,00000;0,79895;1
 445,70401; 27,87333;       2,52295; 99,80192;49,00000;20,00000;0,79890;1
 445,80200; 27,88000;       2,52340; 99,80191;49,00000;20,00000;0,79885;1
 445,89200; 27,88667;       2,52383; 99,80189;50,00000;20,00000;0,79880;1
 446,00101; 27,89333;       2,52449; 99,80188;50,00000;20,00000;0,79874;1
 446,10300; 27,90000;       2,52514; 99,80187;50,00000;20,00000;0,79869;1
 446,19699; 27,90667;       2,52587; 99,80185;50,00000;20,00000;0,79864;1
 446,29401; 27,91333;       2,52661; 99,80184;50,00000;20,00000;0,79859;1
 446,39600; 27,92000;       2,52755; 99,80182;50,00000;20,00000;0,79854;1
 446,49301; 27,92667;       2,52781; 99,80182;50,00000;20,00000;0,79849;1
 446,60199; 27,93333;       2,52808; 99,80182;50,00000;20,00000;0,79843;1
 446,69101; 27,94000;       2,52909; 99,80182;50,00000;20,00000;0,79838;1
 446,79099; 27,94667;       2,53003; 99,80182;49,00000;20,00000;0,79833;1
 446,88199; 27,95333;       2,53066; 99,80182;49,00000;20,00000;0,79828;1
 446,98700; 27,96000;       2,53112; 99,80182;51,00000;20,00000;0,79823;1
 447,08801; 27,96667;       2,53216; 99,80182;51,00000;20,00000;0,79818;1
 447,18301; 27,97333;       2,53289; 99,80081;51,00000;20,00000;0,79813;1
 447,27899; 27,98000;       2,53382; 99,80081;52,00000;20,00000;0,79808;1
 447,38400; 27,98667;       2,53448; 99,80081;52,00000;20,00000;0,79802;1
 447,47699; 27,99333;       2,53530; 99,80080;49,00000;20,00000;0,79797;1
 447,57401; 28,00000;       2,53624; 99,80080;49,00000;20,00000;0,79792;1
 447,67599; 28,00667;       2,53718; 99,80080;50,00000;20,00000;0,79787;1
 447,77802; 28,01333;       2,53812; 99,80080;50,00000;20,00000;0,79782;1
 447,87399; 28,02000;       2,53885; 99,80080;50,00000;20,00000;0,79776;1
 447,96899; 28,02667;       2,53959; 99,80079;51,00000;20,00000;0,79771;1
 448,06299; 28,03333;       2,54023; 99,80079;49,00000;20,00000;0,79767;1
 448,17099; 28,04000;       2,54098; 99,80079;49,00000;20,00000;0,79761;1
 448,27200; 28,04667;       2,54164; 99,80078;49,00000;20,00000;0,79756;1
 448,36200; 28,05333;       2,54236; 99,80077;50,00000;20,00000;0,79751;1
 448,46399; 28,06000;       2,54263; 99,80075;50,00000;20,00000;0,79746;1
 448,56100; 28,06667;       2,54385; 99,80074;49,00000;20,00000;0,79740;1
 448,66501; 28,07333;       2,54460; 99,79972;49,00000;20,00000;0,79735;1
 448,76999; 28,08000;       2,54536; 99,79970;49,00000;20,00000;0,79729;1
 448,85999; 28,08667;       2,54599; 99,79969;50,00000;20,00000;0,79725;1
 448,96201; 28,09333;       2,54674; 99,79967;50,00000;20,00000;0,79719;1
 449,05600; 28,10000;       2,54747; 99,79967;51,00000;20,00000;0,79714;1
 449,16501; 28,10667;       2,54833; 99,79967;51,00000;20,00000;0,79709;1
 449,26999; 28,11333;       2,54918; 99,79967;49,00000;20,00000;0,79703;1
 449,34698; 28,12000;       2,54979; 99,79966;49,00000;20,00000;0,79699;1
 449,44800; 28,12667;       2,55054; 99,79965;50,00000;20,00000;0,79694;1
 449,55899; 28,13333;       2,55160; 99,79965;50,00000;20,00000;0,79688;1
 449,65100; 28,14000;       2,55233; 99,79964;50,00000;20,00000;0,79683;1
 449,75699; 28,14667;       2,55337; 99,79965;50,00000;20,00000;0,79677;1
 449,85599; 28,15333;       2,55402; 99,79965;50,00000;20,00000;0,79672;1
 449,94601; 28,16000;       2,55475; 99,79966;50,00000;20,00000;0,79668;1
 450,04401; 28,16667;       2,55569; 99,79966;50,00000;20,00000;0,79662;1
 450,13901; 28,17333;       2,55653; 99,79966;50,00000;20,00000;0,79657;1
 450,23700; 28,18000;       2,55737; 99,79864;50,00000;20,00000;0,79652;1
 450,34900; 28,18667;       2,55813; 99,79864;50,00000;20,00000;0,79646;1
 450,44400; 28,19333;       2,55878; 99,79863;49,00000;20,00000;0,79641;1
 450,54300; 28,20000;       2,55914; 99,79862;49,00000;20,00000;0,79636;1
 450,63599; 28,20667;       2,55997; 99,79861;49,00000;20,00000;0,79631;1
 450,73199; 28,21333;       2,56062; 99,79860;49,00000;20,00000;0,79626;1
 450,83801; 28,22000;       2,56108; 99,79859;50,00000;20,00000;0,79620;1
 450,94000; 28,22667;       2,56203; 99,79858;50,00000;20,00000;0,79615;1
 451,04001; 28,23333;       2,56307; 99,79857;50,00000;20,00000;0,79610;1
 451,12900; 28,24000;       2,56341; 99,79856;50,00000;20,00000;0,79605;1
 451,23700; 28,24667;       2,56466; 99,79855;50,00000;20,00000;0,79599;1
 451,33301; 28,25333;       2,56550; 99,79854;49,00000;20,00000;0,79594;1
 451,43399; 28,26000;       2,56596; 99,79853;51,00000;20,00000;0,79589;1
 451,53299; 28,26667;       2,56661; 99,79852;51,00000;20,00000;0,79584;1
 451,62799; 28,27333;       2,56706; 99,79852;51,00000;20,00000;0,79579;1
 451,73199; 28,28000;       2,56772; 99,79752;51,00000;20,00000;0,79573;1
 451,83401; 28,28667;       2,56847; 99,79753;49,00000;20,00000;0,79568;1
 451,92001; 28,29333;       2,56920; 99,79752;49,00000;20,00000;0,79563;1
 452,01700; 28,30000;       2,57014; 99,79752;49,00000;20,00000;0,79558;1
 452,12500; 28,30667;       2,57090; 99,79752;50,00000;20,00000;0,79552;1
 452,22501; 28,31333;       2,57165; 99,79752;50,00000;20,00000;0,79547;1
 452,31799; 28,32000;       2,57220; 99,79751;49,00000;20,00000;0,79542;1
 452,41901; 28,32667;       2,57304; 99,79650;49,00000;20,00000;0,79537;1
 452,51999; 28,33333;       2,57380; 99,79550;50,00000;20,00000;0,79531;1
 452,61899; 28,34000;       2,57464; 99,79551;50,00000;20,00000;0,79526;1
 452,71701; 28,34667;       2,57539; 99,79452;51,00000;20,00000;0,79521;1
 452,80801; 28,35333;       2,57613; 99,79452;51,00000;20,00000;0,79516;1
 452,90500; 28,36000;       2,57687; 99,79352;50,00000;20,00000;0,79511;1
 453,00500; 28,36667;       2,57762; 99,79352;49,00000;20,00000;0,79506;1
 453,10800; 28,37333;       2,57848; 99,79352;49,00000;20,00000;0,79500;1
 453,20200; 28,38000;       2,57941; 99,79350;51,00000;20,00000;0,79495;1
 453,30499; 28,38667;       2,58036; 99,79348;51,00000;20,00000;0,79490;1
 453,40799; 28,39333;       2,58112; 99,79245;51,00000;20,00000;0,79484;1
 453,50601; 28,40000;       2,58196; 99,79243;51,00000;20,00000;0,79479;1
 453,60400; 28,40667;       2,58262; 99,79242;51,00000;20,00000;0,79474;1
 453,70700; 28,41333;       2,58289; 99,79241;49,00000;20,00000;0,79468;1
 453,80801; 28,42000;       2,58316; 99,79242;49,00000;20,00000;0,79463;1
 453,90100; 28,42667;       2,58381; 99,79242;50,00000;20,00000;0,79458;1
 454,00201; 28,43333;       2,58446; 99,79243;50,00000;20,00000;0,79453;1
 454,09900; 28,44000;       2,58511; 99,79142;49,00000;20,00000;0,79447;1
 454,18600; 28,44667;       2,58633; 99,79142;49,00000;20,00000;0,79443;1
 454,29401; 28,45333;       2,58767; 99,79141;49,00000;20,00000;0,79437;1
 454,40500; 28,46000;       2,58806; 99,79140;49,00000;20,00000;0,79431;1
 454,48801; 28,46667;       2,58830; 99,79138;49,00000;20,00000;0,79427;1
 454,59500; 28,47333;       2,58926; 99,79136;50,00000;20,00000;0,79421;1
 454,69601; 28,48000;       2,59040; 99,79136;51,00000;20,00000;0,79416;1
 454,79800; 28,48667;       2,59116; 99,79135;50,00000;20,00000;0,79410;1
 454,89200; 28,49333;       2,59171; 99,79134;49,00000;20,00000;0,79405;1
 454,98999; 28,50000;       2,59246; 99,79133;49,00000;20,00000;0,79400;1
 455,08801; 28,50667;       2,59341; 99,79032;51,00000;20,00000;0,79395;1
 455,19000; 28,51333;       2,59436; 99,79032;51,00000;20,00000;0,79389;1
 455,29300; 28,52000;       2,59560; 99,79031;52,00000;20,00000;0,79384;1
 455,38699; 28,52667;       2,59625; 99,79030;52,00000;20,00000;0,79379;1
 455,48499; 28,53333;       2,59700; 99,79029;49,00000;20,00000;0,79374;1
 455,59100; 28,54000;       2,59757; 99,79030;49,00000;20,00000;0,79368;1
 455,68201; 28,54667;       2,59792; 99,79030;50,00000;20,00000;0,79363;1
 455,78900; 28,55333;       2,59879; 99,79030;50,00000;20,00000;0,79357;1
 455,87799; 28,56000;       2,59962; 99,79030;50,00000;20,00000;0,79353;1
 455,98099; 28,56667;       2,60000; 99,78929;50,00000;20,00000;0,79347;1
 456,07501; 28,57333;       2,60035; 99,78928;49,00000;20,00000;0,79342;1
 456,17899; 28,58000;       2,60092; 99,78928;49,00000;20,00000;0,79336;1
 456,27899; 28,58667;       2,60216; 99,78927;49,00000;20,00000;0,79331;1
 456,38000; 28,59333;       2,60340; 99,78927;51,00000;20,00000;0,79326;1
 456,47900; 28,60000;       2,60426; 99,78927;50,00000;20,00000;0,79320;1
 456,57501; 28,60667;       2,60491; 99,78927;50,00000;20,00000;0,79315;1
 456,67001; 28,61333;       2,60595; 99,78927;49,00000;20,00000;0,79310;1
 456,77200; 28,62000;       2,60680; 99,78926;49,00000;20,00000;0,79305;1
 456,86801; 28,62667;       2,60707; 99,78925;49,00000;20,00000;0,79300;1
 456,97198; 28,63333;       2,60725; 99,78824;50,00000;20,00000;0,79294;1
 457,07300; 28,64000;       2,60762; 99,78824;50,00000;20,00000;0,79289;1
 457,16901; 28,64667;       2,60886; 99,78823;52,00000;20,00000;0,79283;1
 457,26999; 28,65333;       2,61001; 99,78822;51,00000;20,00000;0,79278;1
 457,36499; 28,66000;       2,61027; 99,78821;49,00000;20,00000;0,79273;1
 457,45901; 28,66667;       2,61121; 99,78820;49,00000;20,00000;0,79268;1
 457,57501; 28,67333;       2,61219; 99,78820;49,00000;20,00000;0,79262;1
 457,66299; 28,68000;       2,61273; 99,78820;49,00000;20,00000;0,79257;1
 457,76999; 28,68667;       2,61341; 99,78820;50,00000;20,00000;0,79251;1
 457,86200; 28,69333;       2,61435; 99,78719;50,00000;20,00000;0,79246;1
 457,95801; 28,70000;       2,61519; 99,78719;49,00000;20,00000;0,79241;1
 458,05600; 28,70667;       2,61537; 99,78718;49,00000;20,00000;0,79236;1
 458,15799; 28,71333;       2,61584; 99,78717;49,00000;20,00000;0,79230;1
 458,26599; 28,72000;       2,61632; 99,78616;50,00000;20,00000;0,79225;1
 458,36401; 28,72667;       2,61698; 99,78515;50,00000;20,00000;0,79219;1
 458,45200; 28,73333;       2,61752; 99,78516;50,00000;20,00000;0,79215;1
 458,56299; 28,74000;       2,61869; 99,78416;50,00000;20,00000;0,79209;1
 458,65100; 28,74667;       2,61953; 99,78417;50,00000;20,00000;0,79204;1
 458,74701; 28,75333;       2,62028; 99,78317;49,00000;20,00000;0,79199;1
 458,84799; 28,76000;       2,62094; 99,78317;49,00000;20,00000;0,79193;1
 458,95599; 28,76667;       2,62181; 99,78317;51,00000;20,00000;0,79187;1
 459,03900; 28,77333;       2,62264; 99,78216;51,00000;20,00000;0,79183;1
 459,15701; 28,78000;       2,62334; 99,78217;52,00000;20,00000;0,79177;1
 459,24600; 28,78667;       2,62408; 99,78216;52,00000;20,00000;0,79172;1
 459,33899; 28,79333;       2,62521; 99,78215;49,00000;20,00000;0,79167;1
 459,43799; 28,80000;       2,62607; 99,78115;49,00000;20,00000;0,79161;1
 459,55301; 28,80667;       2,62686; 99,78115;50,00000;20,00000;0,79155;1
 459,64099; 28,81333;       2,62750; 99,78114;49,00000;20,00000;0,79150;1
 459,74200; 28,82000;       2,62768; 99,78113;50,00000;20,00000;0,79145;1
 459,83701; 28,82667;       2,62843; 99,78112;50,00000;20,00000;0,79140;1
 459,94101; 28,83333;       2,62978; 99,78112;52,00000;20,00000;0,79134;1
 460,04700; 28,84000;       2,62968; 99,78012;52,00000;20,00000;0,79129;1
 460,13599; 28,84667;       2,63013; 99,78012;49,00000;20,00000;0,79124;1
 460,23700; 28,85333;       2,63060; 99,78012;49,00000;20,00000;0,79118;1
 460,33099; 28,86000;       2,63106; 99,78012;50,00000;20,00000;0,79113;1
 460,43600; 28,86667;       2,63174; 99,78012;50,00000;20,00000;0,79108;1
