#EXPORTTYPE:                 ;DATA ALL                                         
#FILE:;sta_201.ngb-ss5
#FORMAT:                     ;NETZSCH5                                         
#FTYPE:                      ;ANSI                                             
#IDENTITY:                   ;201                                              
#DECIMAL:                    ;COMMA                                            
#SEPARATOR:                  ;SEMICOLON                                        
#MTYPE:                      ;DSC                                              
#INSTRUMENT:                 ;NETZSCH STA 449F5                                
#PROJECT:                    ;Эпсилон                                          
#DATE/TIME:                  ;14.10.2021 14:56:55 (UTC+3)                      
#CORR. FILE:                 ;                                                 
#TEMPCAL:                    ;25 К Al2O3 - тигель N2 - 2021.ngb-ts5            
#SENSITIVITY:                ;25 K Al2О3 - тигель N2 - 2021.ngb-es5            
#LABORATORY:;lab_redacted
#OPERATOR:;operator_redacted
#REMARK:                     ;                                                 
#SAMPLE:                     ;Нитрат железа                                    
#SAMPLE MASS /mg:            ;19,144                                           
#MATERIAL:                   ;Другое                                           
#REFERENCE:                  ;пустой тигель                                    
#REFERENCE MASS /mg:         ;0                                                
#TYPE OF CRUCIBLE:           ;DSC/TG pan Al2O3                                 
#SAMPLE CRUCIBLE MASS /mg:   ;211,734                                          
#REFERENCE CRUCIBLE MASS /mg:;202,414                                          
#DSC RANGE /µV:              ;5000                                             
#TG RANGE /mg:               ;35000                                            
#TAU-R:                      ;---                                              
#CORR. CODE:                 ;000                                              
#EXO:                        ;+1                                               
#RANGE:                      ;23°C/25,0(K/min)/800°C                           
#SEGMENT:                    ;S1/1                                             
#SEG. 1:                     ;23°C/25,0(K/min)/800°C                           

##Temp./°C;Time/min;DSC/(mW/mg);Mass/%;Gas Flow(purge1)/(ml/min);Gas Flow(protective)/(ml/min);Sensit./(uV/mW)
186,66299; 7,43333;      -6,28289; 28,14110;50,00000;20,00000;0,76814
186,87900; 7,44000;      -6,19145; 28,09657;50,00000;20,00000;0,76816
187,10800; 7,44667;      -6,10140; 28,04891;49,00000;20,00000;0,76818
187,32401; 7,45333;      -6,01225; 27,99287;49,00000;20,00000;0,76821
187,56599; 7,46000;      -5,92407; 27,95251;51,00000;20,00000;0,76823
187,79500; 7,46667;      -5,83715; 27,91842;51,00000;20,00000;0,76826
188,02299; 7,47333;      -5,75055; 27,87336;51,00000;20,00000;0,76828
188,24400; 7,48000;      -5,66531; 27,82466;51,00000;20,00000;0,76830
188,46001; 7,48667;      -5,58086; 27,77961;51,00000;20,00000;0,76832
188,70799; 7,49333;      -5,49779; 27,74657;49,00000;20,00000;0,76835
188,91400; 7,50000;      -5,41538; 27,70359;49,00000;20,00000;0,76837
189,15100; 7,50667;      -5,33399; 27,66636;50,00000;20,00000;0,76839
189,38600; 7,51333;      -5,25370; 27,62704;50,00000;20,00000;0,76842
189,61099; 7,52000;      -5,17419; 27,58197;52,00000;20,00000;0,76844
189,83900; 7,52667;      -5,09583; 27,55363;49,00000;20,00000;0,76846
190,06500; 7,53333;      -5,01800; 27,52320;49,00000;20,00000;0,76849
190,28999; 7,54000;      -4,94100; 27,48181;50,00000;20,00000;0,76851
190,52299; 7,54667;      -4,86504; 27,44407;50,00000;20,00000;0,76853
190,74500; 7,55333;      -4,78986; 27,41155;50,00000;20,00000;0,76855
190,97200; 7,56000;      -4,71537; 27,37067;50,00000;20,00000;0,76858
191,21100; 7,56667;      -4,64154; 27,34129;49,00000;20,00000;0,76860
191,42900; 7,57333;      -4,56888; 27,31033;49,00000;20,00000;0,76862
191,66299; 7,58000;      -4,49735; 27,27833;51,00000;20,00000;0,76864
191,88699; 7,58667;      -4,42650; 27,23484;51,00000;20,00000;0,76867
192,11900; 7,59333;      -4,35623; 27,19235;51,00000;20,00000;0,76869
192,34599; 7,60000;      -4,28668; 27,18800;51,00000;20,00000;0,76871
192,57700; 7,60667;      -4,21808; 27,16752;51,00000;20,00000;0,76873
192,81200; 7,61333;      -4,15035; 27,14598;49,00000;20,00000;0,76876
193,03200; 7,62000;      -4,08342; 27,12232;49,00000;20,00000;0,76878
193,26500; 7,62667;      -4,01674; 27,10546;49,00000;20,00000;0,76880
193,49800; 7,63333;      -3,95137; 27,08650;52,00000;20,00000;0,76882
193,73100; 7,64000;      -3,88687; 27,07329;52,00000;20,00000;0,76884
193,95799; 7,64667;      -3,82254; 27,05380;52,00000;20,00000;0,76886
194,18500; 7,65333;      -3,75936; 27,03693;49,00000;20,00000;0,76888
194,42300; 7,66000;      -3,69706; 27,01692;49,00000;20,00000;0,76891
194,65199; 7,66667;      -3,63476; 26,99586;50,00000;20,00000;0,76893
194,88200; 7,67333;      -3,57376; 26,97477;50,00000;20,00000;0,76895
195,11700; 7,68000;      -3,51349; 26,95786;50,00000;20,00000;0,76897
195,34599; 7,68667;      -3,45349; 26,93789;49,00000;20,00000;0,76899
195,58099; 7,69333;      -3,39436; 26,92106;49,00000;20,00000;0,76901
195,81400; 7,70000;      -3,33582; 26,90107;49,00000;20,00000;0,76903
196,04100; 7,70667;      -3,27779; 26,88003;50,00000;20,00000;0,76905
196,26300; 7,71333;      -3,22128; 26,85482;50,00000;20,00000;0,76907
196,50700; 7,72000;      -3,16470; 26,83275;50,00000;20,00000;0,76910
196,72600; 7,72667;      -3,10918; 26,80597;50,00000;20,00000;0,76912
196,96201; 7,73333;      -3,05402; 26,78023;50,00000;20,00000;0,76914
197,19400; 7,74000;      -2,99922; 26,75344;50,00000;20,00000;0,76916
197,42400; 7,74667;      -2,94546; 26,72769;50,00000;20,00000;0,76918
197,66299; 7,75333;      -2,89181; 26,70090;51,00000;20,00000;0,76920
197,88100; 7,76000;      -2,83905; 26,67515;50,00000;20,00000;0,76922
198,12500; 7,76667;      -2,78732; 26,64576;50,00000;20,00000;0,76924
198,35899; 7,77333;      -2,73632; 26,62263;50,00000;20,00000;0,76926
198,57899; 7,78000;      -2,68517; 26,59586;50,00000;20,00000;0,76928
198,82401; 7,78667;      -2,63490; 26,57011;50,00000;20,00000;0,76930
199,04800; 7,79333;      -2,58510; 26,54488;50,00000;20,00000;0,76932
199,26300; 7,80000;      -2,53578; 26,52283;50,00000;20,00000;0,76934
199,50500; 7,80667;      -2,48733; 26,49765;49,00000;20,00000;0,76936
199,75301; 7,81333;      -2,43909; 26,47557;51,00000;20,00000;0,76938
199,97099; 7,82000;      -2,39174; 26,45035;51,00000;20,00000;0,76940
200,20599; 7,82667;      -2,34491; 26,42827;52,00000;20,00000;0,76942
200,43600; 7,83333;      -2,29834; 26,40306;52,00000;20,00000;0,76943
200,66901; 7,84000;      -2,25250; 26,38098;49,00000;20,00000;0,76945
200,90100; 7,84667;      -2,20738; 26,35839;49,00000;20,00000;0,76947
201,14799; 7,85333;      -2,16258; 26,33372;49,00000;20,00000;0,76949
201,35899; 7,86000;      -2,11851; 26,31270;50,00000;20,00000;0,76951
201,59500; 7,86667;      -2,07469; 26,29167;51,00000;20,00000;0,76953
201,82700; 7,87333;      -2,03145; 26,26646;51,00000;20,00000;0,76955
202,05600; 7,88000;      -1,98889; 26,24444;49,00000;20,00000;0,76957
202,28400; 7,88667;      -1,94679; 26,21929;49,00000;20,00000;0,76958
202,52000; 7,89333;      -1,90506; 26,19463;50,00000;20,00000;0,76960
202,74899; 7,90000;      -1,86421; 26,17049;50,00000;20,00000;0,76962
202,97600; 7,90667;      -1,82362; 26,14636;50,00000;20,00000;0,76964
203,20900; 7,91333;      -1,78329; 26,12484;50,00000;20,00000;0,76966
203,44400; 7,92000;      -1,74364; 26,10279;49,00000;20,00000;0,76968
203,67101; 7,92667;      -1,70425; 26,08022;49,00000;20,00000;0,76969
203,89600; 7,93333;      -1,66564; 26,05974;49,00000;20,00000;0,76971
204,13499; 7,94000;      -1,62754; 26,03978;51,00000;20,00000;0,76973
204,36000; 7,94667;      -1,58982; 26,01982;51,00000;20,00000;0,76975
204,59900; 7,95333;      -1,55219; 25,99306;51,00000;20,00000;0,76976
204,83299; 7,96000;      -1,51519; 25,98042;51,00000;20,00000;0,76978
205,05800; 7,96667;      -1,47851; 25,96046;49,00000;20,00000;0,76980
205,28600; 7,97333;      -1,44275; 25,93423;49,00000;20,00000;0,76982
205,52200; 7,98000;      -1,40710; 25,91373;50,00000;20,00000;0,76983
205,75800; 7,98667;      -1,37192; 25,89165;52,00000;20,00000;0,76985
205,98399; 7,99333;      -1,33679; 25,86756;52,00000;20,00000;0,76987
206,21300; 8,00000;      -1,30213; 25,85026;52,00000;20,00000;0,76989
206,44600; 8,00667;      -1,26820; 25,83084;49,00000;20,00000;0,76990
206,68201; 8,01333;      -1,23479; 25,81246;49,00000;20,00000;0,76992
206,90100; 8,02000;      -1,20148; 25,78728;50,00000;20,00000;0,76993
207,13300; 8,02667;      -1,16884; 25,76942;50,00000;20,00000;0,76995
207,37399; 8,03333;      -1,13616; 25,74633;50,00000;20,00000;0,76997
207,60600; 8,04000;      -1,10404; 25,72794;50,00000;20,00000;0,76999
207,83600; 8,04667;      -1,07224; 25,70903;49,00000;20,00000;0,77000
208,06400; 8,05333;      -1,04080; 25,69274;49,00000;20,00000;0,77002
208,29500; 8,06000;      -1,00968; 25,67224;51,00000;20,00000;0,77003
208,53700; 8,06667;      -0,97917; 25,65593;51,00000;20,00000;0,77005
208,76801; 8,07333;      -0,94908; 25,63553;52,00000;20,00000;0,77007
208,98000; 8,08000;      -0,91946; 25,61931;52,00000;20,00000;0,77008
209,21300; 8,08667;      -0,89031; 25,59888;49,00000;20,00000;0,77010
209,44000; 8,09333;      -0,86131; 25,58264;49,00000;20,00000;0,77011
209,67700; 8,10000;      -0,83258; 25,56482;51,00000;20,00000;0,77013
209,89799; 8,10667;      -0,80358; 25,54909;51,00000;20,00000;0,77014
210,12900; 8,11333;      -0,77562; 25,53076;52,00000;20,00000;0,77016
210,36099; 8,12000;      -0,74756; 25,51243;52,00000;20,00000;0,77017
210,58600; 8,12667;      -0,72017; 25,49410;49,00000;20,00000;0,77019
210,80499; 8,13333;      -0,69284; 25,47785;49,00000;20,00000;0,77020
211,04201; 8,14000;      -0,66618; 25,46003;50,00000;20,00000;0,77022
211,27200; 8,14667;      -0,63978; 25,44430;50,00000;20,00000;0,77023
211,50400; 8,15333;      -0,61390; 25,42596;50,00000;20,00000;0,77025
211,72800; 8,16000;      -0,58796; 25,41284;50,00000;20,00000;0,77026
211,96201; 8,16667;      -0,56244; 25,39451;49,00000;20,00000;0,77028
212,18600; 8,17333;      -0,53750; 25,38137;49,00000;20,00000;0,77029
212,41400; 8,18000;      -0,51245; 25,36302;51,00000;20,00000;0,77031
212,64400; 8,18667;      -0,48750; 25,34683;51,00000;20,00000;0,77032
212,87100; 8,19333;      -0,46333; 25,32907;52,00000;20,00000;0,77033
213,09100; 8,20000;      -0,43927; 25,31285;52,00000;20,00000;0,77035
213,32700; 8,20667;      -0,41572; 25,29610;49,00000;20,00000;0,77036
213,54201; 8,21333;      -0,39238; 25,28197;49,00000;20,00000;0,77038
213,78101; 8,22000;      -0,36930; 25,26366;50,00000;20,00000;0,77039
213,99800; 8,22667;      -0,34617; 25,24743;50,00000;20,00000;0,77040
214,23500; 8,23333;      -0,32289; 25,23017;51,00000;20,00000;0,77042
214,46300; 8,24000;      -0,30131; 25,21604;51,00000;20,00000;0,77043
214,68201; 8,24667;      -0,27927; 25,19825;51,00000;20,00000;0,77044
214,90800; 8,25333;      -0,25718; 25,18200;49,00000;20,00000;0,77046
215,13600; 8,26000;      -0,23535; 25,16784;49,00000;20,00000;0,77047
215,36099; 8,26667;      -0,21424; 25,15060;50,00000;20,00000;0,77048
215,59900; 8,27333;      -0,19329; 25,13651;50,00000;20,00000;0,77050
215,82800; 8,28000;      -0,17260; 25,11977;50,00000;20,00000;0,77051
216,04300; 8,28667;      -0,15191; 25,10149;50,00000;20,00000;0,77052
216,27100; 8,29333;      -0,13163; 25,08948;49,00000;20,00000;0,77054
216,49899; 8,30000;      -0,11130; 25,07277;50,00000;20,00000;0,77055
216,71500; 8,30667;-9,205992e-002; 25,05658;50,00000;20,00000;0,77056
216,93900; 8,31333;-7,266410e-002; 25,04404;52,00000;20,00000;0,77057
217,16701; 8,32000;-5,373436e-002; 25,03360;52,00000;20,00000;0,77059
217,40100; 8,32667;-3,439149e-002; 25,02107;49,00000;20,00000;0,77060
217,61600; 8,33333;-1,535958e-002; 25,01115;49,00000;20,00000;0,77061
217,83900; 8,34000; 3,206326e-003; 25,00228;49,00000;20,00000;0,77062
218,06700; 8,34667; 2,146136e-002; 24,98975;49,00000;20,00000;0,77063
218,29201; 8,35333; 3,981925e-002; 24,97984;50,00000;20,00000;0,77065
218,50900; 8,36000; 5,786634e-002; 24,97097;50,00000;20,00000;0,77066
218,74100; 8,36667; 7,534399e-002; 24,95842;49,00000;20,00000;0,77067
218,96300; 8,37333; 9,276946e-002; 24,94221;49,00000;20,00000;0,77068
219,18300; 8,38000;       0,11019; 24,93600;49,00000;20,00000;0,77069
219,40601; 8,38667;       0,12746; 24,92143;50,00000;20,00000;0,77070
219,63200; 8,39333;       0,14406; 24,90578;50,00000;20,00000;0,77072
219,84500; 8,40000;       0,16014; 24,89274;50,00000;20,00000;0,77073
220,08299; 8,40667;       0,17663; 24,87970;50,00000;20,00000;0,77074
220,30099; 8,41333;       0,19318; 24,86406;49,00000;20,00000;0,77075
220,52100; 8,42000;       0,20936; 24,84843;49,00000;20,00000;0,77076
220,74300; 8,42667;       0,22523; 24,83541;51,00000;20,00000;0,77077
220,96700; 8,43333;       0,24099; 24,82345;51,00000;20,00000;0,77078
221,18700; 8,44000;       0,25655; 24,80680;51,00000;20,00000;0,77079
221,40199; 8,44667;       0,27211; 24,79638;50,00000;20,00000;0,77080
221,61700; 8,45333;       0,28684; 24,78073;50,00000;20,00000;0,77081
221,84200; 8,46000;       0,30157; 24,77297;49,00000;20,00000;0,77082
222,06900; 8,46667;       0,31558; 24,75737;49,00000;20,00000;0,77083
222,27800; 8,47333;       0,33021; 24,74694;49,00000;20,00000;0,77084
222,51300; 8,48000;       0,34489; 24,73545;50,00000;20,00000;0,77085
222,74001; 8,48667;       0,35915; 24,72030;50,00000;20,00000;0,77087
222,95700; 8,49333;       0,37310; 24,70940;50,00000;20,00000;0,77088
223,16901; 8,50000;       0,38701; 24,69432;50,00000;20,00000;0,77088
223,40199; 8,50667;       0,40086; 24,68339;50,00000;20,00000;0,77089
223,61400; 8,51333;       0,41424; 24,66829;50,00000;20,00000;0,77090
223,84000; 8,52000;       0,42747; 24,65476;50,00000;20,00000;0,77091
224,06200; 8,52667;       0,44044; 24,64125;50,00000;20,00000;0,77092
224,28600; 8,53333;       0,45325; 24,62773;50,00000;20,00000;0,77093
224,48900; 8,54000;       0,46638; 24,61684;50,00000;20,00000;0,77094
224,71100; 8,54667;       0,47945; 24,60646;49,00000;20,00000;0,77095
224,93401; 8,55333;       0,49190; 24,59087;49,00000;20,00000;0,77096
225,14900; 8,56000;       0,50425; 24,58308;50,00000;20,00000;0,77097
225,37199; 8,56667;       0,51665; 24,56432;50,00000;20,00000;0,77098
225,58501; 8,57333;       0,52895; 24,55659;49,00000;20,00000;0,77099
225,79800; 8,58000;       0,54099; 24,54572;49,00000;20,00000;0,77100
226,02100; 8,58667;       0,55271; 24,53377;49,00000;20,00000;0,77101
226,23801; 8,59333;       0,56392; 24,52496;49,00000;20,00000;0,77101
226,46300; 8,60000;       0,57544; 24,50830;51,00000;20,00000;0,77102
226,68401; 8,60667;       0,58717; 24,50159;51,00000;20,00000;0,77103
226,89700; 8,61333;       0,59864; 24,49226;51,00000;20,00000;0,77104
227,11400; 8,62000;       0,60969; 24,47721;51,00000;20,00000;0,77105
227,33701; 8,62667;       0,62044; 24,47052;49,00000;20,00000;0,77106
227,54201; 8,63333;       0,63113; 24,46017;49,00000;20,00000;0,77106
227,75101; 8,64000;       0,64172; 24,44877;50,00000;20,00000;0,77107
227,97900; 8,64667;       0,65241; 24,44050;50,00000;20,00000;0,77108
228,18900; 8,65333;       0,66290; 24,42804;49,00000;20,00000;0,77109
228,41000; 8,66000;       0,67338; 24,41977;49,00000;20,00000;0,77110
228,63300; 8,66667;       0,68381; 24,41097;49,00000;20,00000;0,77110
228,84801; 8,67333;       0,69414; 24,40163;49,00000;20,00000;0,77111
229,05600; 8,68000;       0,70385; 24,39229;50,00000;20,00000;0,77112
229,27200; 8,68667;       0,71341; 24,38407;50,00000;20,00000;0,77113
229,49100; 8,69333;       0,72301; 24,37585;50,00000;20,00000;0,77113
229,70599; 8,70000;       0,73272; 24,36552;50,00000;20,00000;0,77114
229,91499; 8,70667;       0,74248; 24,35518;50,00000;20,00000;0,77115
230,12199; 8,71333;       0,75214; 24,34641;49,00000;20,00000;0,77116
230,34500; 8,72000;       0,76107; 24,33711;49,00000;20,00000;0,77116
230,55701; 8,72667;       0,77026; 24,32938;51,00000;20,00000;0,77117
230,77800; 8,73333;       0,77884; 24,31694;51,00000;20,00000;0,77118
230,99500; 8,74000;       0,78787; 24,30870;51,00000;20,00000;0,77118
231,19501; 8,74667;       0,79706; 24,29836;52,00000;20,00000;0,77119
231,41600; 8,75333;       0,80605; 24,29061;49,00000;20,00000;0,77120
231,62100; 8,76000;       0,81462; 24,28181;50,00000;20,00000;0,77120
231,85001; 8,76667;       0,82329; 24,27255;50,00000;20,00000;0,77121
232,05499; 8,77333;       0,83166; 24,26224;50,00000;20,00000;0,77122
232,26300; 8,78000;       0,84002; 24,25191;50,00000;20,00000;0,77122
232,48700; 8,78667;       0,84854; 24,24158;49,00000;20,00000;0,77123
232,69099; 8,79333;       0,85649; 24,23125;49,00000;20,00000;0,77123
232,91000; 8,80000;       0,86419; 24,22092;50,00000;20,00000;0,77124
233,11900; 8,80667;       0,87224; 24,21060;50,00000;20,00000;0,77125
233,33400; 8,81333;       0,88014; 24,20029;50,00000;20,00000;0,77125
233,53900; 8,82000;       0,88799; 24,18997;50,00000;20,00000;0,77126
233,74600; 8,82667;       0,89584; 24,17965;50,00000;20,00000;0,77126
233,96300; 8,83333;       0,90353; 24,16932;49,00000;20,00000;0,77127
234,17900; 8,84000;       0,91081; 24,15900;49,00000;20,00000;0,77128
234,38499; 8,84667;       0,91809; 24,14869;51,00000;20,00000;0,77128
234,60699; 8,85333;       0,92552; 24,13943;51,00000;20,00000;0,77129
234,80800; 8,86000;       0,93264; 24,12599;52,00000;20,00000;0,77129
235,01300; 8,86667;       0,93977; 24,11723;52,00000;20,00000;0,77130
235,22000; 8,87333;       0,94684; 24,11108;49,00000;20,00000;0,77130
235,43600; 8,88000;       0,95386; 24,10237;49,00000;20,00000;0,77131
235,64200; 8,88667;       0,96093; 24,09365;50,00000;20,00000;0,77131
235,85201; 8,89333;       0,96790; 24,08333;50,00000;20,00000;0,77132
236,06599; 8,90000;       0,97436; 24,07249;50,00000;20,00000;0,77132
236,27699; 8,90667;       0,98117; 24,06636;52,00000;20,00000;0,77133
236,49300; 8,91333;       0,98793; 24,05605;51,00000;20,00000;0,77133
236,69400; 8,92000;       0,99475; 24,04679;49,00000;20,00000;0,77134
236,90199; 8,92667;       1,00151; 24,04068;49,00000;20,00000;0,77134
237,11400; 8,93333;       1,00760; 24,03038;49,00000;20,00000;0,77135
237,31500; 8,94000;       1,01364; 24,02114;50,00000;20,00000;0,77135
237,53200; 8,94667;       1,01973; 24,01499;50,00000;20,00000;0,77135
237,72301; 8,95333;       1,02634; 24,00466;50,00000;20,00000;0,77136
237,94400; 8,96000;       1,03269; 24,00223;50,00000;20,00000;0,77136
238,16100; 8,96667;       1,03893; 23,99614;49,00000;20,00000;0,77137
238,35201; 8,97333;       1,04502; 23,98479;49,00000;20,00000;0,77137
238,56799; 8,98000;       1,05075; 23,98181;51,00000;20,00000;0,77137
238,77699; 8,98667;       1,05648; 23,97570;51,00000;20,00000;0,77138
238,98100; 8,99333;       1,06211; 23,96437;52,00000;20,00000;0,77138
239,18800; 9,00000;       1,06784; 23,96141;52,00000;20,00000;0,77139
239,39400; 9,00667;       1,07388; 23,95636;52,00000;20,00000;0,77139
239,59300; 9,01333;       1,07919; 23,94869;49,00000;20,00000;0,77139
239,79700; 9,02000;       1,08482; 23,93841;51,00000;20,00000;0,77140
240,00600; 9,02667;       1,09050; 23,92917;51,00000;20,00000;0,77140
240,21600; 9,03333;       1,09571; 23,92305;50,00000;20,00000;0,77140
240,41800; 9,04000;       1,10108; 23,91276;50,00000;20,00000;0,77141
240,63499; 9,04667;       1,10634; 23,90352;50,00000;20,00000;0,77141
240,83099; 9,05333;       1,11166; 23,89742;50,00000;20,00000;0,77141
241,03400; 9,06000;       1,11698; 23,88710;49,00000;20,00000;0,77142
241,24100; 9,06667;       1,12229; 23,87678;49,00000;20,00000;0,77142
241,44400; 9,07333;       1,12741; 23,86914;50,00000;20,00000;0,77142
241,65900; 9,08000;       1,13252; 23,86045;50,00000;20,00000;0,77142
241,86501; 9,08667;       1,13757; 23,85122;49,00000;20,00000;0,77143
242,06599; 9,09333;       1,14248; 23,84095;49,00000;20,00000;0,77143
242,26401; 9,10000;       1,14728; 23,83434;49,00000;20,00000;0,77143
242,46700; 9,10667;       1,15208; 23,82147;49,00000;20,00000;0,77144
242,67200; 9,11333;       1,15703; 23,81904;49,00000;20,00000;0,77144
242,87300; 9,12000;       1,16199; 23,81033;51,00000;20,00000;0,77144
243,07800; 9,12667;       1,16679; 23,79954;51,00000;20,00000;0,77144
243,27800; 9,13333;       1,17128; 23,78560;51,00000;20,00000;0,77144
243,48599; 9,14000;       1,17562; 23,78208;49,00000;20,00000;0,77145
243,69200; 9,14667;       1,18021; 23,77543;49,00000;20,00000;0,77145
243,89600; 9,15333;       1,18470; 23,76675;51,00000;20,00000;0,77145
244,09599; 9,16000;       1,18956; 23,75703;51,00000;20,00000;0,77145
244,29700; 9,16667;       1,19446; 23,75094;51,00000;20,00000;0,77146
244,50200; 9,17333;       1,19885; 23,74119;52,00000;20,00000;0,77146
244,70200; 9,18000;       1,20308; 23,73092;52,00000;20,00000;0,77146
244,90401; 9,18667;       1,20737; 23,72535;49,00000;20,00000;0,77146
245,11301; 9,19333;       1,21160; 23,71560;49,00000;20,00000;0,77146
245,31000; 9,20000;       1,21584; 23,70533;50,00000;20,00000;0,77146
245,50600; 9,20667;       1,22012; 23,69975;50,00000;20,00000;0,77147
245,71300; 9,21333;       1,22425; 23,69051;50,00000;20,00000;0,77147
245,92000; 9,22000;       1,22812; 23,68440;50,00000;20,00000;0,77147
246,12399; 9,22667;       1,23210; 23,67516;49,00000;20,00000;0,77147
246,32201; 9,23333;       1,23623; 23,66906;49,00000;20,00000;0,77147
246,53500; 9,24000;       1,24036; 23,65983;49,00000;20,00000;0,77147
246,72600; 9,24667;       1,24434; 23,65373;49,00000;20,00000;0,77147
246,93201; 9,25333;       1,24831; 23,64396;50,00000;20,00000;0,77147
247,13600; 9,26000;       1,25229; 23,63367;50,00000;20,00000;0,77147
247,33099; 9,26667;       1,25621; 23,62815;50,00000;20,00000;0,77148
247,52200; 9,27333;       1,26009; 23,61897;50,00000;20,00000;0,77148
247,72800; 9,28000;       1,26375; 23,61290;49,00000;20,00000;0,77148
247,92999; 9,28667;       1,26732; 23,60316;49,00000;20,00000;0,77148
248,12500; 9,29333;       1,27109; 23,59290;51,00000;20,00000;0,77148
248,32500; 9,30000;       1,27480; 23,58785;51,00000;20,00000;0,77148
248,52901; 9,30667;       1,27852; 23,58123;52,00000;20,00000;0,77148
248,72800; 9,31333;       1,28198; 23,57253;52,00000;20,00000;0,77148
248,93201; 9,32000;       1,28565; 23,56278;49,00000;20,00000;0,77148
249,12900; 9,32667;       1,28932; 23,55669;49,00000;20,00000;0,77148
249,33701; 9,33333;       1,29298; 23,54692;50,00000;20,00000;0,77148
249,52299; 9,34000;       1,29655; 23,53663;50,00000;20,00000;0,77148
249,72900; 9,34667;       1,29985; 23,53110;50,00000;20,00000;0,77148
249,92900; 9,35333;       1,30337; 23,52140;50,00000;20,00000;0,77148
250,12000; 9,36000;       1,30714; 23,51115;49,00000;20,00000;0,77148
250,32100; 9,36667;       1,31055; 23,50560;50,00000;20,00000;0,77148
250,51900; 9,37333;       1,31401; 23,49640;50,00000;20,00000;0,77148
250,71899; 9,38000;       1,31742; 23,49033;50,00000;20,00000;0,77148
250,91100; 9,38667;       1,32057; 23,48061;50,00000;20,00000;0,77148
251,11301; 9,39333;       1,32383; 23,47036;50,00000;20,00000;0,77148
251,30000; 9,40000;       1,32703; 23,46481;49,00000;20,00000;0,77148
251,50200; 9,40667;       1,33018; 23,45507;49,00000;20,00000;0,77148
251,69800; 9,41333;       1,33333; 23,44479;50,00000;20,00000;0,77148
251,89999; 9,42000;       1,33664; 23,43921;50,00000;20,00000;0,77148
252,10100; 9,42667;       1,33959; 23,42945;51,00000;20,00000;0,77148
252,30200; 9,43333;       1,34248; 23,42439;51,00000;20,00000;0,77148
252,50900; 9,44000;       1,34558; 23,42143;51,00000;20,00000;0,77147
252,69901; 9,44667;       1,34873; 23,40956;49,00000;20,00000;0,77147
252,89301; 9,45333;       1,35189; 23,40396;49,00000;20,00000;0,77147
253,09599; 9,46000;       1,35499; 23,39842;50,00000;20,00000;0,77147
253,29201; 9,46667;       1,35778; 23,38871;50,00000;20,00000;0,77147
253,49400; 9,47333;       1,36052; 23,37843;50,00000;20,00000;0,77147
253,68100; 9,48000;       1,36352; 23,37339;50,00000;20,00000;0,77147
253,89600; 9,48667;       1,36636; 23,37044;51,00000;20,00000;0,77147
254,08000; 9,49333;       1,36915; 23,35862;51,00000;20,00000;0,77147
254,28799; 9,50000;       1,37221; 23,35308;49,00000;20,00000;0,77146
254,46700; 9,50667;       1,37515; 23,34753;50,00000;20,00000;0,77146
254,66000; 9,51333;       1,37810; 23,33833;50,00000;20,00000;0,77146
254,86301; 9,52000;       1,38094; 23,33226;50,00000;20,00000;0,77146
255,06000; 9,52667;       1,38374; 23,32251;50,00000;20,00000;0,77146
255,25101; 9,53333;       1,38648; 23,31745;49,00000;20,00000;0,77146
255,45200; 9,54000;       1,38927; 23,31454;49,00000;20,00000;0,77145
255,63800; 9,54667;       1,39196; 23,30275;51,00000;20,00000;0,77145
255,82800; 9,55333;       1,39470; 23,29667;51,00000;20,00000;0,77145
256,03601; 9,56000;       1,39744; 23,28691;51,00000;20,00000;0,77145
256,23001; 9,56667;       1,40018; 23,28185;51,00000;20,00000;0,77145
256,42401; 9,57333;       1,40298; 23,27894;51,00000;20,00000;0,77144
256,61200; 9,58000;       1,40541; 23,26662;49,00000;20,00000;0,77144
256,81000; 9,58667;       1,40774; 23,26158;49,00000;20,00000;0,77144
257,00299; 9,59333;       1,41038; 23,25863;50,00000;20,00000;0,77144
257,20099; 9,60000;       1,41302; 23,24680;51,00000;20,00000;0,77143
257,40100; 9,60667;       1,41560; 23,24124;52,00000;20,00000;0,77143
257,59100; 9,61333;       1,41861; 23,23568;52,00000;20,00000;0,77143
257,78299; 9,62000;       1,42135; 23,22647;52,00000;20,00000;0,77143
257,98001; 9,62667;       1,42399; 23,22039;49,00000;20,00000;0,77142
258,17499; 9,63333;       1,42627; 23,21065;50,00000;20,00000;0,77142
258,36499; 9,64000;       1,42854; 23,20559;50,00000;20,00000;0,77142
258,56500; 9,64667;       1,43098; 23,20262;50,00000;20,00000;0,77142
258,75500; 9,65333;       1,43331; 23,19083;50,00000;20,00000;0,77141
258,94800; 9,66000;       1,43579; 23,18322;50,00000;20,00000;0,77141
259,13599; 9,66667;       1,43854; 23,17140;49,00000;20,00000;0,77141
259,33301; 9,67333;       1,44082; 23,17003;51,00000;20,00000;0,77140
259,52301; 9,68000;       1,44284; 23,16343;51,00000;20,00000;0,77140
259,72501; 9,68667;       1,44537; 23,15423;52,00000;20,00000;0,77140
259,90701; 9,69333;       1,44776; 23,14659;52,00000;20,00000;0,77140
260,09799; 9,70000;       1,45009; 23,13790;49,00000;20,00000;0,77139
