#EXPORTTYPE:                 ;DATA ALL                                          
#FILE:;sta_202.ngb-ss5
#FORMAT:                     ;NETZSCH5                                          
#FTYPE:                      ;ANSI                                              
#IDENTITY:                   ;202                                               
#DECIMAL:                    ;COMMA                                             
#SEPARATOR:                  ;SEMICOLON                                         
#MTYPE:                      ;DSC                                               
#INSTRUMENT:                 ;NETZSCH STA 449F5                                 
#PROJECT:                    ;Эпсилон                                           
#DATE/TIME:                  ;26.10.2021 13:44:33 (UTC+3)                       
#CORR. FILE:                 ;                                                  
#TEMPCAL:                    ;25 К Al2O3 - тигель N2 - 2021.ngb-ts5             
#SENSITIVITY:                ;25 K Al2О3 - тигель N2 - 2021.ngb-es5             
#LABORATORY:;lab_redacted
#OPERATOR:;operator_redacted
#REMARK:                     ;                                                  
#SAMPLE:                     ;Сульфат железа                                    
#SAMPLE MASS /mg:            ;18,648                                            
#MATERIAL:                   ;Другое                                            
#REFERENCE:                  ;пустой тигель                                     
#REFERENCE MASS /mg:         ;0                                                 
#TYPE OF CRUCIBLE:           ;DSC/TG pan Al2O3                                  
#SAMPLE CRUCIBLE MASS /mg:   ;211,756                                           
#REFERENCE CRUCIBLE MASS /mg:;202,414                                           
#DSC RANGE /µV:              ;5000                                              
#TG RANGE /mg:               ;35000                                             
#TAU-R:                      ;---                                               
#CORR. CODE:                 ;000                                               
#EXO:                        ;+1                                                
#RANGE:                      ;20°C/25,0(K/min)/900°C                            
#SEGMENT:                    ;S1/1                                              
#SEG. 1:                     ;20°C/25,0(K/min)/900°C                            

##Temp./°C;Time/min;DSC/(mW/mg);Mass/%;Gas Flow(purge1)/(ml/min);Gas Flow(protective)/(ml/min);Sensit./(uV/mW)
521,56702;20,17333;       3,13027; 78,05387;50,00000;20,00000;0,71184
521,73401;20,18000;       3,13167; 78,05171;49,00000;20,00000;0,71177
521,89697;20,18667;       3,13324; 78,05016;49,00000;20,00000;0,71171
522,06299;20,19333;       3,13481; 78,04860;50,00000;20,00000;0,71164
522,21503;20,20000;       3,13625; 78,04808;50,00000;20,00000;0,71157
522,39398;20,20667;       3,13767; 78,04650;50,00000;20,00000;0,71150
522,55200;20,21333;       3,13900; 78,04491;49,00000;20,00000;0,71143
522,70801;20,22000;       3,14027; 78,04171;50,00000;20,00000;0,71136
522,87500;20,22667;       3,14173; 78,03905;49,00000;20,00000;0,71129
523,03900;20,23333;       3,14313; 78,03692;49,00000;20,00000;0,71122
523,20502;20,24000;       3,14442; 78,03586;51,00000;20,00000;0,71115
523,37097;20,24667;       3,14583; 78,03373;51,00000;20,00000;0,71108
523,53400;20,25333;       3,14711; 78,03214;51,00000;20,00000;0,71101
523,70001;20,26000;       3,14863; 78,03055;52,00000;20,00000;0,71094
523,85999;20,26667;       3,15014; 78,02950;49,00000;20,00000;0,71088
524,02802;20,27333;       3,15080; 78,02791;49,00000;20,00000;0,71080
524,18799;20,28000;       3,15179; 78,02632;51,00000;20,00000;0,71074
524,34698;20,28667;       3,15342; 78,02522;50,00000;20,00000;0,71067
524,51703;20,29333;       3,15472; 78,02360;51,00000;20,00000;0,71060
524,68597;20,30000;       3,15607; 78,02205;51,00000;20,00000;0,71052
524,84399;20,30667;       3,15723; 78,01781;50,00000;20,00000;0,71046
525,00800;20,31333;       3,15847; 78,01408;51,00000;20,00000;0,71039
525,17700;20,32000;       3,15988; 78,01035;49,00000;20,00000;0,71031
525,32898;20,32667;       3,16115; 78,00768;49,00000;20,00000;0,71025
525,49597;20,33333;       3,16233; 78,00663;50,00000;20,00000;0,71018
525,66101;20,34000;       3,16339; 78,00504;50,00000;20,00000;0,71011
525,83099;20,34667;       3,16464; 78,00238;49,00000;20,00000;0,71004
525,99500;20,35333;       3,16524; 77,99757;50,00000;20,00000;0,70997
526,15399;20,36000;       3,16606; 77,99276;49,00000;20,00000;0,70990
526,30902;20,36667;       3,16687; 77,98849;49,00000;20,00000;0,70983
526,48401;20,37333;       3,16778; 77,98529;49,00000;20,00000;0,70976
526,64801;20,38000;       3,16867; 77,98155;51,00000;20,00000;0,70969
526,81299;20,38667;       3,16962; 77,97620;51,00000;20,00000;0,70962
526,97900;20,39333;       3,17040; 77,97086;51,00000;20,00000;0,70954
527,13599;20,40000;       3,17116; 77,96815;49,00000;20,00000;0,70948
527,30902;20,40667;       3,17190; 77,96760;49,00000;20,00000;0,70940
527,47498;20,41333;       3,17256; 77,96497;51,00000;20,00000;0,70933
527,63098;20,42000;       3,17315; 77,96074;51,00000;20,00000;0,70927
527,80200;20,42667;       3,17348; 77,95755;51,00000;20,00000;0,70919
527,95697;20,43333;       3,17361; 77,95489;52,00000;20,00000;0,70913
528,12299;20,44000;       3,17398; 77,95223;52,00000;20,00000;0,70905
528,28497;20,44667;       3,17435; 77,94953;49,00000;20,00000;0,70898
528,44598;20,45333;       3,17432; 77,94469;49,00000;20,00000;0,70891
528,62201;20,46000;       3,17396; 77,94046;50,00000;20,00000;0,70884
528,77399;20,46667;       3,17437; 77,93676;50,00000;20,00000;0,70877
528,94598;20,47333;       3,17465; 77,93624;50,00000;20,00000;0,70870
529,10498;20,48000;       3,17484; 77,93465;49,00000;20,00000;0,70863
529,27301;20,48667;       3,17435; 77,93092;49,00000;20,00000;0,70856
529,43298;20,49333;       3,17461; 77,92610;49,00000;20,00000;0,70849
529,59601;20,50000;       3,17446; 77,92344;50,00000;20,00000;0,70842
529,76300;20,50667;       3,17415; 77,92292;50,00000;20,00000;0,70835
529,93701;20,51333;       3,17379; 77,92076;50,00000;20,00000;0,70827
530,09900;20,52000;       3,17330; 77,91538;50,00000;20,00000;0,70820
530,24701;20,52667;       3,17243; 77,90953;50,00000;20,00000;0,70814
530,42401;20,53333;       3,17185; 77,90476;50,00000;20,00000;0,70806
530,58301;20,54000;       3,17106; 77,90425;49,00000;20,00000;0,70799
530,75098;20,54667;       3,16988; 77,90426;49,00000;20,00000;0,70792
530,91400;20,55333;       3,16904; 77,90213;51,00000;20,00000;0,70785
531,07599;20,56000;       3,16820; 77,89997;51,00000;20,00000;0,70778
531,24799;20,56667;       3,16732; 77,89566;51,00000;20,00000;0,70770
531,40900;20,57333;       3,16619; 77,89357;51,00000;20,00000;0,70763
531,57501;20,58000;       3,16495; 77,88719;49,00000;20,00000;0,70756
531,73901;20,58667;       3,16399; 77,88131;49,00000;20,00000;0,70749
531,90399;20,59333;       3,16298; 77,87812;49,00000;20,00000;0,70742
532,06097;20,60000;       3,16179; 77,87761;50,00000;20,00000;0,70735
532,22198;20,60667;       3,16025; 77,87762;50,00000;20,00000;0,70728
532,38702;20,61333;       3,15831; 77,87604;50,00000;20,00000;0,70721
532,55603;20,62000;       3,15673; 77,87338;49,00000;20,00000;0,70714
532,72601;20,62667;       3,15544; 77,87125;49,00000;20,00000;0,70706
532,88501;20,63333;       3,15378; 77,86859;50,00000;20,00000;0,70699
533,04901;20,64000;       3,15219; 77,86647;50,00000;20,00000;0,70692
533,20697;20,64667;       3,15082; 77,86382;50,00000;20,00000;0,70685
533,37201;20,65333;       3,14947; 77,85848;50,00000;20,00000;0,70678
533,53699;20,66000;       3,14793; 77,85582;49,00000;20,00000;0,70671
533,70001;20,66667;       3,14646; 77,85370;49,00000;20,00000;0,70664
533,85797;20,67333;       3,14485; 77,85208;50,00000;20,00000;0,70657
534,02502;20,68000;       3,14338; 77,84992;50,00000;20,00000;0,70649
534,19501;20,68667;       3,14186; 77,84462;51,00000;20,00000;0,70642
534,35400;20,69333;       3,14020; 77,84039;51,00000;20,00000;0,70635
534,51501;20,70000;       3,13849; 77,83719;49,00000;20,00000;0,70628
534,67700;20,70667;       3,13701; 77,83453;49,00000;20,00000;0,70621
534,84100;20,71333;       3,13611; 77,83188;50,00000;20,00000;0,70614
535,01501;20,72000;       3,13465; 77,82922;50,00000;20,00000;0,70606
535,17102;20,72667;       3,13328; 77,82709;50,00000;20,00000;0,70599
535,33502;20,73333;       3,13191; 77,82550;50,00000;20,00000;0,70592
535,49799;20,74000;       3,13038; 77,82338;50,00000;20,00000;0,70585
535,66901;20,74667;       3,12845; 77,81804;52,00000;20,00000;0,70577
535,83002;20,75333;       3,12714; 77,81377;49,00000;20,00000;0,70570
535,98999;20,76000;       3,12606; 77,80949;49,00000;20,00000;0,70563
536,15698;20,76667;       3,12534; 77,80844;50,00000;20,00000;0,70556
536,32800;20,77333;       3,12423; 77,80846;50,00000;20,00000;0,70548
536,48901;20,78000;       3,12297; 77,80688;50,00000;20,00000;0,70541
536,64697;20,78667;       3,12241; 77,80418;50,00000;20,00000;0,70534
536,82001;20,79333;       3,12188; 77,80041;49,00000;20,00000;0,70527
536,97400;20,80000;       3,12090; 77,79779;49,00000;20,00000;0,70520
537,14001;20,80667;       3,12001; 77,79570;49,00000;20,00000;0,70513
537,30902;20,81333;       3,11924; 77,79358;51,00000;20,00000;0,70505
537,46997;20,82000;       3,11822; 77,78984;51,00000;20,00000;0,70498
537,64301;20,82667;       3,11722; 77,78343;52,00000;20,00000;0,70490
537,79700;20,83333;       3,11619; 77,77809;52,00000;20,00000;0,70483
537,96802;20,84000;       3,11548; 77,77651;49,00000;20,00000;0,70476
538,12799;20,84667;       3,11521; 77,77654;49,00000;20,00000;0,70469
538,28900;20,85333;       3,11436; 77,77604;49,00000;20,00000;0,70462
538,45001;20,86000;       3,11369; 77,77338;50,00000;20,00000;0,70455
538,60699;20,86667;       3,11289; 77,77019;50,00000;20,00000;0,70448
538,77600;20,87333;       3,11224; 77,76700;50,00000;20,00000;0,70440
538,94202;20,88000;       3,11181; 77,76434;50,00000;20,00000;0,70433
539,10101;20,88667;       3,11119; 77,76114;51,00000;20,00000;0,70426
539,27002;20,89333;       3,11048; 77,75848;49,00000;20,00000;0,70418
539,43597;20,90000;       3,10970; 77,75739;50,00000;20,00000;0,70411
539,60498;20,90667;       3,10881; 77,75523;50,00000;20,00000;0,70403
539,75702;20,91333;       3,10771; 77,75207;50,00000;20,00000;0,70397
539,92401;20,92000;       3,10670; 77,74677;50,00000;20,00000;0,70389
540,09302;20,92667;       3,10582; 77,74251;50,00000;20,00000;0,70382
540,25800;20,93333;       3,10451; 77,73931;49,00000;20,00000;0,70374
540,41101;20,94000;       3,10284; 77,73933;49,00000;20,00000;0,70367
540,58301;20,94667;       3,10143; 77,73932;51,00000;20,00000;0,70360
540,74402;20,95333;       3,09983; 77,73769;51,00000;20,00000;0,70353
540,91302;20,96000;       3,09760; 77,73560;51,00000;20,00000;0,70345
541,08002;20,96667;       3,09572; 77,73298;51,00000;20,00000;0,70338
541,24701;20,97333;       3,09355; 77,73032;49,00000;20,00000;0,70330
541,40698;20,98000;       3,09147; 77,72819;49,00000;20,00000;0,70323
541,56897;20,98667;       3,08888; 77,72661;51,00000;20,00000;0,70316
541,73798;20,99333;       3,08584; 77,72556;51,00000;20,00000;0,70308
541,89801;21,00000;       3,08295; 77,72398;52,00000;20,00000;0,70301
542,05701;21,00667;       3,08006; 77,72293;52,00000;20,00000;0,70294
542,22498;21,01333;       3,07713; 77,72135;49,00000;20,00000;0,70286
542,39203;21,02000;       3,07391; 77,72031;49,00000;20,00000;0,70279
542,55298;21,02667;       3,07062; 77,71926;50,00000;20,00000;0,70272
542,71002;21,03333;       3,06708; 77,71767;50,00000;20,00000;0,70265
542,87903;21,04000;       3,06270; 77,71662;50,00000;20,00000;0,70257
543,04199;21,04667;       3,05888; 77,71558;50,00000;20,00000;0,70250
543,21399;21,05333;       3,05485; 77,71399;50,00000;20,00000;0,70242
543,37201;21,06000;       3,05067; 77,71290;49,00000;20,00000;0,70235
543,53302;21,06667;       3,04656; 77,71128;51,00000;20,00000;0,70228
543,70398;21,07333;       3,04205; 77,71027;51,00000;20,00000;0,70220
543,86499;21,08000;       3,03742; 77,71033;52,00000;20,00000;0,70213
544,02698;21,08667;       3,03260; 77,71036;52,00000;20,00000;0,70206
544,19702;21,09333;       3,02728; 77,71038;49,00000;20,00000;0,70198
544,34998;21,10000;       3,02210; 77,70987;49,00000;20,00000;0,70191
544,52399;21,10667;       3,01707; 77,70936;49,00000;20,00000;0,70183
544,68402;21,11333;       3,01219; 77,70831;49,00000;20,00000;0,70176
544,84302;21,12000;       3,00673; 77,70780;51,00000;20,00000;0,70169
545,01001;21,12667;       3,00087; 77,70676;51,00000;20,00000;0,70161
545,18500;21,13333;       2,99514; 77,70625;49,00000;20,00000;0,70153
545,33899;21,14000;       2,98943; 77,70575;49,00000;20,00000;0,70146
545,49799;21,14667;       2,98356; 77,70577;50,00000;20,00000;0,70139
545,65802;21,15333;       2,97768; 77,70580;50,00000;20,00000;0,70132
545,82703;21,16000;       2,97165; 77,70529;50,00000;20,00000;0,70124
545,98700;21,16667;       2,96542; 77,70532;50,00000;20,00000;0,70117
546,15601;21,17333;       2,95920; 77,70531;50,00000;20,00000;0,70109
546,31799;21,18000;       2,95309; 77,70530;49,00000;20,00000;0,70102
546,48798;21,18667;       2,94676; 77,70536;49,00000;20,00000;0,70094
546,64001;21,19333;       2,93987; 77,70541;51,00000;20,00000;0,70088
546,81500;21,20000;       2,93320; 77,70544;51,00000;20,00000;0,70080
546,97699;21,20667;       2,92650; 77,70546;52,00000;20,00000;0,70072
547,14001;21,21333;       2,91992; 77,70549;50,00000;20,00000;0,70065
547,30603;21,22000;       2,91364; 77,70552;50,00000;20,00000;0,70057
547,46802;21,22667;       2,90682; 77,70555;50,00000;20,00000;0,70050
547,62799;21,23333;       2,89993; 77,70558;49,00000;20,00000;0,70043
547,79700;21,24000;       2,89307; 77,70561;51,00000;20,00000;0,70035
547,95300;21,24667;       2,88617; 77,70564;50,00000;20,00000;0,70028
548,11902;21,25333;       2,87912; 77,70567;50,00000;20,00000;0,70020
548,28101;21,26000;       2,87224; 77,70570;51,00000;20,00000;0,70013
548,44501;21,26667;       2,86536; 77,70572;51,00000;20,00000;0,70006
548,60797;21,27333;       2,85853; 77,70575;49,00000;20,00000;0,69998
548,77600;21,28000;       2,85171; 77,70578;49,00000;20,00000;0,69990
548,93903;21,28667;       2,84471; 77,70577;50,00000;20,00000;0,69983
549,09698;21,29333;       2,83746; 77,70576;50,00000;20,00000;0,69976
549,27301;21,30000;       2,83030; 77,70582;49,00000;20,00000;0,69968
549,42297;21,30667;       2,82315; 77,70588;49,00000;20,00000;0,69961
549,59998;21,31333;       2,81616; 77,70591;49,00000;20,00000;0,69953
549,75897;21,32000;       2,80909; 77,70595;49,00000;20,00000;0,69946
549,91199;21,32667;       2,80258; 77,70597;50,00000;20,00000;0,69939
550,08197;21,33333;       2,79587; 77,70597;50,00000;20,00000;0,69931
550,24500;21,34000;       2,78903; 77,70597;50,00000;20,00000;0,69923
550,40802;21,34667;       2,78207; 77,70604;50,00000;20,00000;0,69916
550,57898;21,35333;       2,77501; 77,70611;49,00000;20,00000;0,69908
550,71997;21,36000;       2,76813; 77,70614;49,00000;20,00000;0,69902
550,88898;21,36667;       2,76135; 77,70617;51,00000;20,00000;0,69894
551,05701;21,37333;       2,75434; 77,70620;51,00000;20,00000;0,69886
551,22498;21,38000;       2,74721; 77,70623;52,00000;20,00000;0,69878
551,38702;21,38667;       2,74041; 77,70626;52,00000;20,00000;0,69871
551,55200;21,39333;       2,73368; 77,70629;49,00000;20,00000;0,69863
551,70801;21,40000;       2,72682; 77,70632;49,00000;20,00000;0,69856
551,86902;21,40667;       2,72026; 77,70635;50,00000;20,00000;0,69849
552,03802;21,41333;       2,71382; 77,70639;50,00000;20,00000;0,69841
552,20001;21,42000;       2,70726; 77,70641;50,00000;20,00000;0,69834
552,36200;21,42667;       2,70098; 77,70591;50,00000;20,00000;0,69826
552,53198;21,43333;       2,69472; 77,70539;49,00000;20,00000;0,69818
552,68298;21,44000;       2,68825; 77,70488;51,00000;20,00000;0,69811
552,86401;21,44667;       2,68207; 77,70434;49,00000;20,00000;0,69803
553,02002;21,45333;       2,67578; 77,70434;49,00000;20,00000;0,69796
553,18799;21,46000;       2,66945; 77,70387;50,00000;20,00000;0,69788
553,35101;21,46667;       2,66335; 77,70340;50,00000;20,00000;0,69781
553,50800;21,47333;       2,65729; 77,70344;50,00000;20,00000;0,69773
553,66400;21,48000;       2,65112; 77,70293;50,00000;20,00000;0,69766
553,82800;21,48667;       2,64501; 77,70296;50,00000;20,00000;0,69759
553,99500;21,49333;       2,63897; 77,70246;49,00000;20,00000;0,69751
554,16302;21,50000;       2,63310; 77,70248;49,00000;20,00000;0,69743
554,32898;21,50667;       2,62729; 77,70251;51,00000;20,00000;0,69735
554,48602;21,51333;       2,62158; 77,70200;51,00000;20,00000;0,69728
554,65601;21,52000;       2,61589; 77,70203;52,00000;20,00000;0,69720
554,82397;21,52667;       2,61043; 77,70153;52,00000;20,00000;0,69712
554,97400;21,53333;       2,60494; 77,70157;49,00000;20,00000;0,69706
555,14001;21,54000;       2,59936; 77,70106;49,00000;20,00000;0,69698
555,29700;21,54667;       2,59370; 77,70110;50,00000;20,00000;0,69691
555,46899;21,55333;       2,58818; 77,70113;51,00000;20,00000;0,69683
555,63098;21,56000;       2,58312; 77,70059;51,00000;20,00000;0,69675
555,79303;21,56667;       2,57800; 77,70058;51,00000;20,00000;0,69668
555,95898;21,57333;       2,57294; 77,70011;51,00000;20,00000;0,69660
556,11700;21,58000;       2,56763; 77,70017;49,00000;20,00000;0,69652
556,28699;21,58667;       2,56246; 77,70021;49,00000;20,00000;0,69645
556,45203;21,59333;       2,55757; 77,69970;49,00000;20,00000;0,69637
556,61102;21,60000;       2,55261; 77,69974;50,00000;20,00000;0,69629
556,77301;21,60667;       2,54760; 77,69923;50,00000;20,00000;0,69622
556,93402;21,61333;       2,54264; 77,69926;50,00000;20,00000;0,69614
557,09998;21,62000;       2,53793; 77,69929;50,00000;20,00000;0,69607
557,26501;21,62667;       2,53304; 77,69878;49,00000;20,00000;0,69599
557,43201;21,63333;       2,52832; 77,69881;49,00000;20,00000;0,69591
557,59900;21,64000;       2,52361; 77,69830;51,00000;20,00000;0,69583
557,76501;21,64667;       2,51913; 77,69834;51,00000;20,00000;0,69576
557,91602;21,65333;       2,51532; 77,69837;52,00000;20,00000;0,69569
558,07898;21,66000;       2,51125; 77,69787;51,00000;20,00000;0,69561
558,25000;21,66667;       2,50748; 77,69790;50,00000;20,00000;0,69553
558,40900;21,67333;       2,50316; 77,69737;49,00000;20,00000;0,69546
558,57098;21,68000;       2,49854; 77,69736;49,00000;20,00000;0,69538
558,73199;21,68667;       2,49423; 77,69743;49,00000;20,00000;0,69531
558,90100;21,69333;       2,48992; 77,69697;51,00000;20,00000;0,69523
559,05902;21,70000;       2,48577; 77,69700;51,00000;20,00000;0,69515
559,22498;21,70667;       2,48199; 77,69649;52,00000;20,00000;0,69507
559,38898;21,71333;       2,47814; 77,69652;52,00000;20,00000;0,69500
559,54303;21,72000;       2,47428; 77,69651;49,00000;20,00000;0,69493
559,71802;21,72667;       2,47045; 77,69596;49,00000;20,00000;0,69484
559,88898;21,73333;       2,46685; 77,69603;50,00000;20,00000;0,69476
560,04401;21,74000;       2,46316; 77,69610;50,00000;20,00000;0,69469
560,20599;21,74667;       2,45966; 77,69559;50,00000;20,00000;0,69461
560,38098;21,75333;       2,45618; 77,69563;50,00000;20,00000;0,69453
560,53601;21,76000;       2,45255; 77,69512;49,00000;20,00000;0,69446
560,69397;21,76667;       2,44898; 77,69515;49,00000;20,00000;0,69438
560,86603;21,77333;       2,44550; 77,69518;49,00000;20,00000;0,69430
561,02698;21,78000;       2,44211; 77,69522;49,00000;20,00000;0,69423
561,19299;21,78667;       2,43867; 77,69468;50,00000;20,00000;0,69415
561,35303;21,79333;       2,43528; 77,69467;50,00000;20,00000;0,69407
561,51599;21,80000;       2,43172; 77,69474;50,00000;20,00000;0,69400
561,68298;21,80667;       2,42869; 77,69481;50,00000;20,00000;0,69392
561,84998;21,81333;       2,42584; 77,69484;49,00000;20,00000;0,69384
562,00800;21,82000;       2,42298; 77,69487;49,00000;20,00000;0,69377
562,17102;21,82667;       2,41947; 77,69490;51,00000;20,00000;0,69369
562,33197;21,83333;       2,41649; 77,69436;51,00000;20,00000;0,69361
562,50000;21,84000;       2,41370; 77,69435;52,00000;20,00000;0,69353
562,66901;21,84667;       2,41085; 77,69442;51,00000;20,00000;0,69345
562,83099;21,85333;       2,40788; 77,69448;49,00000;20,00000;0,69338
562,98901;21,86000;       2,40489; 77,69397;49,00000;20,00000;0,69330
563,15802;21,86667;       2,40198; 77,69400;50,00000;20,00000;0,69322
563,32898;21,87333;       2,39931; 77,69403;50,00000;20,00000;0,69314
563,48901;21,88000;       2,39686; 77,69353;50,00000;20,00000;0,69307
563,65002;21,88667;       2,39435; 77,69356;50,00000;20,00000;0,69299
563,81500;21,89333;       2,39172; 77,69359;50,00000;20,00000;0,69291
563,98199;21,90000;       2,38898; 77,69148;52,00000;20,00000;0,69283
564,14301;21,90667;       2,38618; 77,69044;49,00000;20,00000;0,69276
564,30402;21,91333;       2,38343; 77,68886;49,00000;20,00000;0,69268
564,46399;21,92000;       2,38079; 77,68782;49,00000;20,00000;0,69260
564,63599;21,92667;       2,37836; 77,68625;50,00000;20,00000;0,69252
564,79999;21,93333;       2,37585; 77,68521;50,00000;20,00000;0,69244
564,96002;21,94000;       2,37351; 77,68417;50,00000;20,00000;0,69237
565,11798;21,94667;       2,37117; 77,68309;50,00000;20,00000;0,69229
565,28802;21,95333;       2,36902; 77,68201;49,00000;20,00000;0,69221
565,45099;21,96000;       2,36651; 77,68101;51,00000;20,00000;0,69213
565,61902;21,96667;       2,36424; 77,68055;50,00000;20,00000;0,69205
565,78400;21,97333;       2,36250; 77,67951;50,00000;20,00000;0,69198
565,93799;21,98000;       2,36026; 77,67793;51,00000;20,00000;0,69190
566,10699;21,98667;       2,35800; 77,67689;51,00000;20,00000;0,69182
566,27002;21,99333;       2,35584; 77,67585;49,00000;20,00000;0,69174
566,43597;22,00000;       2,35350; 77,67481;49,00000;20,00000;0,69166
566,59399;22,00667;       2,35145; 77,67377;50,00000;20,00000;0,69159
566,76599;22,01333;       2,34984; 77,67219;51,00000;20,00000;0,69151
566,92902;22,02000;       2,34785; 77,67062;51,00000;20,00000;0,69143
567,09302;22,02667;       2,34552; 77,66904;52,00000;20,00000;0,69135
567,25403;22,03333;       2,34335; 77,66747;52,00000;20,00000;0,69127
567,41803;22,04000;       2,34125; 77,66589;52,00000;20,00000;0,69120
567,57599;22,04667;       2,33926; 77,66485;49,00000;20,00000;0,69112
567,74200;22,05333;       2,33733; 77,66328;49,00000;20,00000;0,69104
567,91498;22,06000;       2,33548; 77,66167;50,00000;20,00000;0,69096
568,07397;22,06667;       2,33349; 77,66059;50,00000;20,00000;0,69088
568,23602;22,07333;       2,33180; 77,65958;50,00000;20,00000;0,69080
568,39697;22,08000;       2,33010; 77,65858;50,00000;20,00000;0,69073
568,56598;22,08667;       2,32842; 77,65754;49,00000;20,00000;0,69065
568,73199;22,09333;       2,32662; 77,65650;49,00000;20,00000;0,69057
568,89398;22,10000;       2,32492; 77,65546;51,00000;20,00000;0,69049
569,06097;22,10667;       2,32330; 77,65441;50,00000;20,00000;0,69041
569,21802;22,11333;       2,32177; 77,65391;51,00000;20,00000;0,69033
569,38800;22,12000;       2,32039; 77,65340;51,00000;20,00000;0,69025
569,54901;22,12667;       2,31887; 77,65236;50,00000;20,00000;0,69017
569,71503;22,13333;       2,31724; 77,65186;50,00000;20,00000;0,69009
569,88599;22,14000;       2,31574; 77,65135;50,00000;20,00000;0,69001
570,04102;22,14667;       2,31409; 77,65084;49,00000;20,00000;0,68994
570,20697;22,15333;       2,31264; 77,65033;51,00000;20,00000;0,68986
570,37903;22,16000;       2,31108; 77,64983;51,00000;20,00000;0,68977
570,54401;22,16667;       2,30951; 77,64879;52,00000;20,00000;0,68969
570,70001;22,17333;       2,30810; 77,64771;52,00000;20,00000;0,68962
570,86798;22,18000;       2,30671; 77,64718;49,00000;20,00000;0,68954
571,03198;22,18667;       2,30543; 77,64618;49,00000;20,00000;0,68946
571,19000;22,19333;       2,30420; 77,64518;50,00000;20,00000;0,68938
571,36298;22,20000;       2,30258; 77,64308;50,00000;20,00000;0,68930
571,51501;22,20667;       2,30104; 77,64151;50,00000;20,00000;0,68923
571,67798;22,21333;       2,29970; 77,63939;50,00000;20,00000;0,68915
571,83801;22,22000;       2,29848; 77,63778;50,00000;20,00000;0,68907
572,01703;22,22667;       2,29734; 77,63563;49,00000;20,00000;0,68898
572,17999;22,23333;       2,29606; 77,63355;49,00000;20,00000;0,68890
572,33197;22,24000;       2,29470; 77,63254;51,00000;20,00000;0,68883
572,50897;22,24667;       2,29332; 77,63150;50,00000;20,00000;0,68875
572,67603;22,25333;       2,29199; 77,63046;50,00000;20,00000;0,68866
572,84003;22,26000;       2,29059; 77,62941;50,00000;20,00000;0,68858
573,00299;22,26667;       2,28931; 77,62891;49,00000;20,00000;0,68851
573,16302;22,27333;       2,28826; 77,62841;49,00000;20,00000;0,68843
573,33398;22,28000;       2,28711; 77,62737;49,00000;20,00000;0,68835
573,49500;22,28667;       2,28612; 77,62687;51,00000;20,00000;0,68827
573,65399;22,29333;       2,28507; 77,62637;51,00000;20,00000;0,68819
573,82501;22,30000;       2,28386; 77,62533;52,00000;20,00000;0,68811
573,98199;22,30667;       2,28280; 77,62482;52,00000;20,00000;0,68803
574,14801;22,31333;       2,28176; 77,62378;49,00000;20,00000;0,68795
574,31897;22,32000;       2,28073; 77,62275;49,00000;20,00000;0,68787
574,48499;22,32667;       2,27957; 77,62171;49,00000;20,00000;0,68779
574,64099;22,33333;       2,27857; 77,61957;50,00000;20,00000;0,68771
574,79999;22,34000;       2,27746; 77,61850;50,00000;20,00000;0,68763
574,97699;22,34667;       2,27638; 77,61696;50,00000;20,00000;0,68755
575,13000;22,35333;       2,27537; 77,61596;50,00000;20,00000;0,68747
575,28998;22,36000;       2,27426; 77,61438;50,00000;20,00000;0,68739
575,45599;22,36667;       2,27346; 77,61281;50,00000;20,00000;0,68731
575,63000;22,37333;       2,27267; 77,61123;49,00000;20,00000;0,68723
575,79199;22,38000;       2,27156; 77,61018;49,00000;20,00000;0,68715
575,95398;22,38667;       2,27057; 77,60914;50,00000;20,00000;0,68707
576,12402;22,39333;       2,26954; 77,60810;50,00000;20,00000;0,68699
576,29401;22,40000;       2,26862; 77,60706;49,00000;20,00000;0,68690
576,45398;22,40667;       2,26763; 77,60603;49,00000;20,00000;0,68683
576,60999;22,41333;       2,26669; 77,60499;49,00000;20,00000;0,68675
576,77802;22,42000;       2,26600; 77,60449;49,00000;20,00000;0,68667
576,94598;22,42667;       2,26532; 77,60345;51,00000;20,00000;0,68659
577,10303;22,43333;       2,26450; 77,60242;51,00000;20,00000;0,68651
577,27301;22,44000;       2,26359; 77,60138;52,00000;20,00000;0,68643
577,42902;22,44667;       2,26259; 77,60084;52,00000;20,00000;0,68635
577,60400;22,45333;       2,26168; 77,60029;49,00000;20,00000;0,68626
577,76202;22,46000;       2,26086; 77,59929;49,00000;20,00000;0,68619
577,92798;22,46667;       2,25999; 77,59883;50,00000;20,00000;0,68610
578,09998;22,47333;       2,25914; 77,59779;50,00000;20,00000;0,68602
578,25800;22,48000;       2,25832; 77,59729;51,00000;20,00000;0,68594
578,42499;22,48667;       2,25746; 77,59625;51,00000;20,00000;0,68586
578,58899;22,49333;       2,25653; 77,59521;49,00000;20,00000;0,68578
578,75403;22,50000;       2,25566; 77,59417;50,00000;20,00000;0,68570
578,90997;22,50667;       2,25502; 77,59367;50,00000;20,00000;0,68562
579,08197;22,51333;       2,25446; 77,59264;50,00000;20,00000;0,68554
579,24701;22,52000;       2,25389; 77,59160;50,00000;20,00000;0,68546
579,41199;22,52667;       2,25326; 77,59110;50,00000;20,00000;0,68537
579,56897;22,53333;       2,25256; 77,58899;49,00000;20,00000;0,68530
