#EXPORTTYPE:                 ;DATA ALL                                          
#FILE:;sta_200.ngb-ss5
#FORMAT:                     ;NETZSCH5                                          
#FTYPE:                      ;ANSI                                              
#IDENTITY:                   ;200                                               
#DECIMAL:                    ;COMMA                                             
#SEPARATOR:                  ;SEMICOLON                                         
#MTYPE:                      ;DSC                                               
#INSTRUMENT:                 ;NETZSCH STA 449F5                                 
#PROJECT:                    ;Эпсилон                                           
#DATE/TIME:                  ;07.10.2021 14:19:41 (UTC+3)                       
#CORR. FILE:                 ;                                                  
#TEMPCAL:                    ;15 К Al2O3 - тигель N2 - 2021.ngb-ts5             
#SENSITIVITY:                ;15 K Al2О3 - тигель N2 - 2021.ngb-es5             
#LABORATORY:;lab_redacted
#OPERATOR:;operator_redacted
#REMARK:                     ;                                                  
#SAMPLE:                     ;Сульфат Железа (II)                               
#SAMPLE MASS /mg:            ;20,316                                            
#MATERIAL:                   ;Другое                                            
#REFERENCE:                  ;пустой тигель                                     
#REFERENCE MASS /mg:         ;0                                                 
#TYPE OF CRUCIBLE:           ;DSC/TG pan Al2O3                                  
#SAMPLE CRUCIBLE MASS /mg:   ;211,764                                           
#REFERENCE CRUCIBLE MASS /mg:;202,414                                           
#DSC RANGE /µV:              ;5000                                              
#TG RANGE /mg:               ;35000                                             
#TAU-R:                      ;---                                               
#CORR. CODE:                 ;000                                               
#EXO:                        ;+1                                                
#RANGE:                      ;30°C/15,0(K/min)/800°C                            
#SEGMENT:                    ;S1/1                                              
#SEG. 1:                     ;30°C/15,0(K/min)/800°C                            

##Temp./°C;Time/min;DSC/(mW/mg);Mass/%;Gas Flow(purge1)/(ml/min);Gas Flow(protective)/(ml/min);Sensit./(uV/mW)
472,33200;29,66667;       1,71520;77,94269;49,00000;20,00000;0,76787
472,42700;29,67333;       1,71549;77,94220;49,00000;20,00000;0,76782
472,52100;29,68000;       1,71579;77,94122;50,00000;20,00000;0,76778
472,62500;29,68667;       1,71610;77,94073;50,00000;20,00000;0,76773
472,72000;29,69333;       1,71650;77,94024;49,00000;20,00000;0,76768
472,82700;29,70000;       1,71686;77,93975;49,00000;20,00000;0,76763
472,91000;29,70667;       1,71739;77,93828;49,00000;20,00000;0,76759
473,01501;29,71333;       1,71765;77,93729;49,00000;20,00000;0,76754
473,12201;29,72000;       1,71767;77,93631;51,00000;20,00000;0,76748
473,21701;29,72667;       1,71777;77,93532;51,00000;20,00000;0,76744
473,32101;29,73333;       1,71789;77,93434;51,00000;20,00000;0,76739
473,41901;29,74000;       1,71799;77,93286;49,00000;20,00000;0,76734
473,51199;29,74667;       1,71824;77,93189;49,00000;20,00000;0,76729
473,61801;29,75333;       1,71855;77,93091;49,00000;20,00000;0,76724
473,71500;29,76000;       1,71876;77,92944;51,00000;20,00000;0,76719
473,80301;29,76667;       1,71920;77,92847;51,00000;20,00000;0,76715
473,90601;29,77333;       1,71950;77,92798;52,00000;20,00000;0,76710
474,00900;29,78000;       1,71986;77,92701;52,00000;20,00000;0,76705
474,10699;29,78667;       1,71982;77,92652;49,00000;20,00000;0,76700
474,19800;29,79333;       1,72026;77,92603;49,00000;20,00000;0,76696
474,30399;29,80000;       1,72048;77,92603;50,00000;20,00000;0,76691
474,39899;29,80667;       1,72068;77,92554;50,00000;20,00000;0,76686
474,50500;29,81333;       1,72089;77,92555;49,00000;20,00000;0,76681
474,59900;29,82000;       1,72090;77,92506;49,00000;20,00000;0,76676
474,69800;29,82667;       1,72111;77,92457;49,00000;20,00000;0,76671
474,79700;29,83333;       1,72131;77,92408;49,00000;20,00000;0,76667
474,89401;29,84000;       1,72157;77,92358;49,00000;20,00000;0,76662
474,99500;29,84667;       1,72178;77,92309;50,00000;20,00000;0,76657
475,10001;29,85333;       1,72199;77,92260;51,00000;20,00000;0,76652
475,19901;29,86000;       1,72215;77,92210;50,00000;20,00000;0,76647
475,29099;29,86667;       1,72259;77,92111;49,00000;20,00000;0,76642
475,40100;29,87333;       1,72281;77,92061;49,00000;20,00000;0,76637
475,50101;29,88000;       1,72317;77,92012;51,00000;20,00000;0,76632
475,59799;29,88667;       1,72352;77,91964;51,00000;20,00000;0,76627
475,69800;29,89333;       1,72373;77,91866;52,00000;20,00000;0,76622
475,79099;29,90000;       1,72378;77,91817;52,00000;20,00000;0,76618
475,88699;29,90667;       1,72389;77,91768;49,00000;20,00000;0,76613
475,99301;29,91333;       1,72405;77,91719;49,00000;20,00000;0,76608
476,09000;29,92000;       1,72435;77,91670;50,00000;20,00000;0,76603
476,18900;29,92667;       1,72466;77,91620;50,00000;20,00000;0,76598
476,29599;29,93333;       1,72492;77,91571;50,00000;20,00000;0,76593
476,39099;29,94000;       1,72513;77,91522;50,00000;20,00000;0,76588
476,48901;29,94667;       1,72533;77,91473;50,00000;20,00000;0,76584
476,58701;29,95333;       1,72549;77,91425;49,00000;20,00000;0,76579
476,68900;29,96000;       1,72575;77,91376;49,00000;20,00000;0,76574
476,78400;29,96667;       1,72630;77,91327;51,00000;20,00000;0,76569
476,88501;29,97333;       1,72641;77,91278;50,00000;20,00000;0,76564
476,98999;29,98000;       1,72658;77,91229;50,00000;20,00000;0,76559
477,08401;29,98667;       1,72693;77,91180;49,00000;20,00000;0,76554
477,18201;29,99333;       1,72718;77,91131;49,00000;20,00000;0,76550
477,28101;30,00000;       1,72744;77,91083;49,00000;20,00000;0,76545
477,37900;30,00667;       1,72755;77,90985;50,00000;20,00000;0,76540
477,48099;30,01333;       1,72766;77,90936;50,00000;20,00000;0,76535
477,57800;30,02000;       1,72777;77,90888;52,00000;20,00000;0,76530
477,67700;30,02667;       1,72778;77,90789;50,00000;20,00000;0,76525
477,77301;30,03333;       1,72794;77,90740;50,00000;20,00000;0,76521
477,87601;30,04000;       1,72815;77,90642;49,00000;20,00000;0,76515
477,97601;30,04667;       1,72851;77,90592;49,00000;20,00000;0,76511
478,07599;30,05333;       1,72876;77,90494;49,00000;20,00000;0,76506
478,17499;30,06000;       1,72883;77,90444;50,00000;20,00000;0,76501
478,27701;30,06667;       1,72899;77,90395;50,00000;20,00000;0,76496
478,38300;30,07333;       1,72906;77,90297;49,00000;20,00000;0,76490
478,46600;30,08000;       1,72935;77,90248;49,00000;20,00000;0,76486
478,57401;30,08667;       1,72986;77,90150;49,00000;20,00000;0,76481
478,68100;30,09333;       1,73022;77,90102;49,00000;20,00000;0,76476
478,76501;30,10000;       1,73052;77,90053;50,00000;20,00000;0,76472
478,87399;30,10667;       1,73059;77,89956;50,00000;20,00000;0,76466
478,96301;30,11333;       1,73064;77,89908;50,00000;20,00000;0,76462
479,06799;30,12000;       1,73080;77,89860;50,00000;20,00000;0,76457
479,16299;30,12667;       1,73096;77,89812;49,00000;20,00000;0,76452
479,25900;30,13333;       1,73112;77,89764;49,00000;20,00000;0,76447
479,35999;30,14000;       1,73143;77,89715;51,00000;20,00000;0,76442
479,45499;30,14667;       1,73173;77,89667;51,00000;20,00000;0,76437
479,55701;30,15333;       1,73184;77,89618;52,00000;20,00000;0,76432
479,64899;30,16000;       1,73200;77,89570;52,00000;20,00000;0,76428
479,75699;30,16667;       1,73212;77,89521;49,00000;20,00000;0,76423
479,85400;30,17333;       1,73223;77,89471;49,00000;20,00000;0,76418
479,94800;30,18000;       1,73233;77,89422;50,00000;20,00000;0,76413
480,05499;30,18667;       1,73275;77,89372;50,00000;20,00000;0,76408
480,15900;30,19333;       1,73326;77,89323;50,00000;20,00000;0,76403
480,25299;30,20000;       1,73341;77,89273;50,00000;20,00000;0,76398
480,35101;30,20667;       1,73347;77,89224;50,00000;20,00000;0,76393
480,45700;30,21333;       1,73354;77,89175;50,00000;20,00000;0,76388
480,55701;30,22000;       1,73366;77,89126;50,00000;20,00000;0,76383
480,65399;30,22667;       1,73396;77,89028;50,00000;20,00000;0,76378
480,74899;30,23333;       1,73392;77,88979;50,00000;20,00000;0,76373
480,85001;30,24000;       1,73408;77,88931;50,00000;20,00000;0,76368
480,95200;30,24667;       1,73435;77,88833;49,00000;20,00000;0,76363
481,04700;30,25333;       1,73455;77,88784;49,00000;20,00000;0,76359
481,14801;30,26000;       1,73481;77,88736;49,00000;20,00000;0,76354
481,25000;30,26667;       1,73488;77,88638;49,00000;20,00000;0,76349
481,34000;30,27333;       1,73493;77,88589;51,00000;20,00000;0,76344
481,44199;30,28000;       1,73505;77,88491;51,00000;20,00000;0,76339
481,54401;30,28667;       1,73521;77,88442;50,00000;20,00000;0,76334
481,64600;30,29333;       1,73547;77,88393;50,00000;20,00000;0,76329
481,74301;30,30000;       1,73568;77,88294;50,00000;20,00000;0,76324
481,84100;30,30667;       1,73584;77,88245;50,00000;20,00000;0,76319
481,94699;30,31333;       1,73601;77,88147;50,00000;20,00000;0,76314
482,04199;30,32000;       1,73612;77,88098;50,00000;20,00000;0,76309
482,14200;30,32667;       1,73628;77,88050;50,00000;20,00000;0,76304
482,24500;30,33333;       1,73664;77,87952;52,00000;20,00000;0,76299
482,32999;30,34000;       1,73684;77,87904;49,00000;20,00000;0,76295
482,44000;30,34667;       1,73696;77,87856;49,00000;20,00000;0,76289
482,53601;30,35333;       1,73712;77,87758;50,00000;20,00000;0,76285
482,63599;30,36000;       1,73723;77,87710;50,00000;20,00000;0,76280
482,73199;30,36667;       1,73734;77,87661;50,00000;20,00000;0,76275
482,82999;30,37333;       1,73741;77,87563;50,00000;20,00000;0,76270
482,92999;30,38000;       1,73757;77,87515;49,00000;20,00000;0,76265
483,02802;30,38667;       1,73773;77,87465;50,00000;20,00000;0,76260
483,12299;30,39333;       1,73794;77,87367;51,00000;20,00000;0,76255
483,23700;30,40000;       1,73821;77,87318;51,00000;20,00000;0,76250
483,32901;30,40667;       1,73842;77,87269;51,00000;20,00000;0,76245
483,43201;30,41333;       1,73868;77,87171;52,00000;20,00000;0,76240
483,53101;30,42000;       1,73889;77,87074;52,00000;20,00000;0,76235
483,62701;30,42667;       1,73900;77,86976;49,00000;20,00000;0,76230
483,71899;30,43333;       1,73901;77,86927;49,00000;20,00000;0,76226
483,81799;30,44000;       1,73917;77,86829;49,00000;20,00000;0,76221
483,93100;30,44667;       1,73920;77,86731;51,00000;20,00000;0,76215
484,02701;30,45333;       1,73931;77,86534;51,00000;20,00000;0,76210
484,12500;30,46000;       1,73942;77,86387;50,00000;20,00000;0,76205
484,21799;30,46667;       1,73953;77,86240;50,00000;20,00000;0,76201
484,32501;30,47333;       1,73970;77,86043;50,00000;20,00000;0,76195
484,41800;30,48000;       1,73986;77,85896;49,00000;20,00000;0,76191
484,51901;30,48667;       1,74002;77,85699;49,00000;20,00000;0,76186
484,61700;30,49333;       1,74013;77,85601;50,00000;20,00000;0,76181
484,72699;30,50000;       1,74016;77,85503;50,00000;20,00000;0,76175
484,82501;30,50667;       1,74032;77,85405;50,00000;20,00000;0,76170
484,92001;30,51333;       1,74043;77,85356;50,00000;20,00000;0,76165
485,01401;30,52000;       1,74049;77,85259;49,00000;20,00000;0,76161
485,11401;30,52667;       1,74060;77,85161;49,00000;20,00000;0,76156
485,21600;30,53333;       1,74077;77,85063;51,00000;20,00000;0,76151
485,31000;30,54000;       1,74088;77,85014;51,00000;20,00000;0,76146
485,41901;30,54667;       1,74105;77,84916;52,00000;20,00000;0,76140
485,51801;30,55333;       1,74121;77,84819;52,00000;20,00000;0,76135
485,61099;30,56000;       1,74132;77,84721;49,00000;20,00000;0,76131
485,70801;30,56667;       1,74143;77,84575;49,00000;20,00000;0,76126
485,80899;30,57333;       1,74165;77,84428;50,00000;20,00000;0,76121
485,90799;30,58000;       1,74186;77,84330;50,00000;20,00000;0,76116
486,00400;30,58667;       1,74217;77,84232;52,00000;20,00000;0,76111
486,10199;30,59333;       1,74218;77,84085;51,00000;20,00000;0,76106
486,20700;30,60000;       1,74220;77,83889;49,00000;20,00000;0,76101
486,30499;30,60667;       1,74222;77,83742;49,00000;20,00000;0,76096
486,40701;30,61333;       1,74219;77,83595;50,00000;20,00000;0,76091
486,49899;30,62000;       1,74210;77,83448;50,00000;20,00000;0,76086
486,59799;30,62667;       1,74231;77,83300;50,00000;20,00000;0,76081
486,70300;30,63333;       1,74253;77,83202;50,00000;20,00000;0,76076
486,80099;30,64000;       1,74274;77,83055;49,00000;20,00000;0,76071
486,90100;30,64667;       1,74290;77,82957;49,00000;20,00000;0,76066
486,99799;30,65333;       1,74307;77,82662;49,00000;20,00000;0,76061
487,10199;30,66000;       1,74314;77,82367;49,00000;20,00000;0,76056
487,20300;30,66667;       1,74320;77,82122;51,00000;20,00000;0,76051
487,28799;30,67333;       1,74325;77,81876;50,00000;20,00000;0,76046
487,40302;30,68000;       1,74334;77,81680;50,00000;20,00000;0,76041
487,49701;30,68667;       1,74364;77,81582;50,00000;20,00000;0,76036
487,59500;30,69333;       1,74371;77,81533;49,00000;20,00000;0,76031
487,69501;30,70000;       1,74402;77,81435;49,00000;20,00000;0,76026
487,79199;30,70667;       1,74388;77,81386;51,00000;20,00000;0,76021
487,89499;30,71333;       1,74405;77,81338;51,00000;20,00000;0,76016
487,99301;30,72000;       1,74417;77,81240;51,00000;20,00000;0,76011
488,09500;30,72667;       1,74438;77,81142;51,00000;20,00000;0,76006
488,19199;30,73333;       1,74459;77,81044;49,00000;20,00000;0,76001
488,29001;30,74000;       1,74491;77,80946;49,00000;20,00000;0,75996
488,39099;30,74667;       1,74497;77,80849;50,00000;20,00000;0,75991
488,48999;30,75333;       1,74504;77,80751;50,00000;20,00000;0,75986
488,58600;30,76000;       1,74520;77,80653;50,00000;20,00000;0,75981
488,68701;30,76667;       1,74537;77,80556;49,00000;20,00000;0,75976
488,78299;30,77333;       1,74558;77,80458;49,00000;20,00000;0,75971
488,88800;30,78000;       1,74560;77,80360;49,00000;20,00000;0,75966
488,98901;30,78667;       1,74596;77,80261;49,00000;20,00000;0,75961
489,07599;30,79333;       1,74607;77,80162;50,00000;20,00000;0,75956
489,19000;30,80000;       1,74610;77,80064;50,00000;20,00000;0,75950
489,28500;30,80667;       1,74596;77,79916;50,00000;20,00000;0,75946
489,39401;30,81333;       1,74614;77,79719;49,00000;20,00000;0,75940
489,49200;30,82000;       1,74640;77,79573;49,00000;20,00000;0,75935
489,59201;30,82667;       1,74652;77,79475;51,00000;20,00000;0,75930
489,67999;30,83333;       1,74662;77,79378;51,00000;20,00000;0,75926
489,78000;30,84000;       1,74679;77,79232;52,00000;20,00000;0,75921
489,88000;30,84667;       1,74690;77,79233;52,00000;20,00000;0,75915
489,97601;30,85333;       1,74711;77,79136;49,00000;20,00000;0,75911
490,07501;30,86000;       1,74743;77,79038;49,00000;20,00000;0,75906
490,18399;30,86667;       1,74760;77,78941;49,00000;20,00000;0,75900
490,27200;30,87333;       1,74766;77,78892;50,00000;20,00000;0,75896
490,38000;30,88000;       1,74768;77,78795;50,00000;20,00000;0,75890
490,46500;30,88667;       1,74788;77,78697;50,00000;20,00000;0,75886
490,57401;30,89333;       1,74801;77,78599;50,00000;20,00000;0,75880
490,67401;30,90000;       1,74803;77,78501;49,00000;20,00000;0,75875
490,76599;30,90667;       1,74809;77,78403;50,00000;20,00000;0,75870
490,88199;30,91333;       1,74812;77,78355;50,00000;20,00000;0,75865
490,96600;30,92000;       1,74832;77,78256;50,00000;20,00000;0,75860
491,06699;30,92667;       1,74849;77,78158;50,00000;20,00000;0,75855
491,16599;30,93333;       1,74856;77,78060;49,00000;20,00000;0,75850
491,27899;30,94000;       1,74879;77,78012;49,00000;20,00000;0,75844
491,37201;30,94667;       1,74899;77,77914;49,00000;20,00000;0,75840
491,46899;30,95333;       1,74901;77,77816;49,00000;20,00000;0,75835
491,56699;30,96000;       1,74912;77,77718;50,00000;20,00000;0,75830
491,66501;30,96667;       1,74909;77,77719;50,00000;20,00000;0,75825
491,76501;30,97333;       1,74906;77,77622;50,00000;20,00000;0,75820
491,87000;30,98000;       1,74923;77,77574;50,00000;20,00000;0,75814
491,97101;30,98667;       1,74950;77,77477;50,00000;20,00000;0,75809
492,05301;30,99333;       1,74970;77,77428;50,00000;20,00000;0,75805
492,15500;31,00000;       1,74977;77,77281;50,00000;20,00000;0,75800
492,25900;31,00667;       1,74984;77,77036;50,00000;20,00000;0,75795
492,36200;31,01333;       1,75011;77,76889;50,00000;20,00000;0,75789
492,46201;31,02000;       1,75033;77,76693;52,00000;20,00000;0,75784
492,55399;31,02667;       1,75058;77,76546;52,00000;20,00000;0,75779
492,65701;31,03333;       1,75070;77,76350;49,00000;20,00000;0,75774
492,75800;31,04000;       1,75072;77,76203;49,00000;20,00000;0,75769
492,85599;31,04667;       1,75084;77,76155;50,00000;20,00000;0,75764
492,95300;31,05333;       1,75095;77,76106;50,00000;20,00000;0,75759
493,04999;31,06000;       1,75107;77,76008;50,00000;20,00000;0,75754
493,15302;31,06667;       1,75104;77,75959;50,00000;20,00000;0,75749
493,25400;31,07333;       1,75116;77,75910;49,00000;20,00000;0,75744
493,35699;31,08000;       1,75128;77,75812;49,00000;20,00000;0,75738
493,44901;31,08667;       1,75139;77,75714;51,00000;20,00000;0,75734
493,55899;31,09333;       1,75157;77,75616;51,00000;20,00000;0,75728
493,65302;31,10000;       1,75163;77,75518;52,00000;20,00000;0,75723
493,74899;31,10667;       1,75174;77,75420;52,00000;20,00000;0,75718
493,85199;31,11333;       1,75182;77,75322;49,00000;20,00000;0,75713
493,95401;31,12000;       1,75204;77,75224;49,00000;20,00000;0,75708
494,05499;31,12667;       1,75216;77,75127;50,00000;20,00000;0,75703
494,15399;31,13333;       1,75227;77,75078;51,00000;20,00000;0,75698
494,24600;31,14000;       1,75248;77,74981;52,00000;20,00000;0,75693
494,35101;31,14667;       1,75266;77,74883;52,00000;20,00000;0,75688
494,44199;31,15333;       1,75276;77,74785;49,00000;20,00000;0,75683
494,54800;31,16000;       1,75289;77,74688;49,00000;20,00000;0,75678
494,65399;31,16667;       1,75297;77,74443;50,00000;20,00000;0,75672
494,74799;31,17333;       1,75303;77,74345;50,00000;20,00000;0,75667
494,84299;31,18000;       1,75304;77,74198;50,00000;20,00000;0,75662
494,94501;31,18667;       1,75311;77,74101;50,00000;20,00000;0,75657
495,04199;31,19333;       1,75338;77,74004;49,00000;20,00000;0,75652
495,14001;31,20000;       1,75344;77,73858;49,00000;20,00000;0,75647
495,23499;31,20667;       1,75321;77,73760;49,00000;20,00000;0,75642
495,34299;31,21333;       1,75339;77,73614;51,00000;20,00000;0,75637
495,44101;31,22000;       1,75355;77,73516;51,00000;20,00000;0,75632
495,53201;31,22667;       1,75371;77,73418;52,00000;20,00000;0,75627
495,63000;31,23333;       1,75393;77,73320;52,00000;20,00000;0,75622
495,73801;31,24000;       1,75416;77,73223;49,00000;20,00000;0,75617
495,84000;31,24667;       1,75428;77,73125;50,00000;20,00000;0,75611
495,93600;31,25333;       1,75439;77,73027;50,00000;20,00000;0,75606
496,02899;31,26000;       1,75450;77,72928;51,00000;20,00000;0,75602
496,13000;31,26667;       1,75457;77,72830;51,00000;20,00000;0,75596
496,24200;31,27333;       1,75471;77,72781;49,00000;20,00000;0,75591
496,33899;31,28000;       1,75472;77,72683;49,00000;20,00000;0,75586
496,44000;31,28667;       1,75484;77,72585;50,00000;20,00000;0,75580
496,54001;31,29333;       1,75501;77,72488;50,00000;20,00000;0,75575
496,63599;31,30000;       1,75528;77,72392;50,00000;20,00000;0,75570
496,73001;31,30667;       1,75534;77,72344;50,00000;20,00000;0,75566
496,82101;31,31333;       1,75535;77,72247;50,00000;20,00000;0,75561
496,92401;31,32000;       1,75542;77,72150;49,00000;20,00000;0,75556
497,03201;31,32667;       1,75555;77,72053;49,00000;20,00000;0,75550
497,12601;31,33333;       1,75552;77,71759;51,00000;20,00000;0,75545
497,22101;31,34000;       1,75563;77,71562;51,00000;20,00000;0,75540
497,31799;31,34667;       1,75585;77,71366;52,00000;20,00000;0,75535
497,42300;31,35333;       1,75592;77,71170;52,00000;20,00000;0,75530
497,52802;31,36000;       1,75600;77,70974;49,00000;20,00000;0,75524
497,62201;31,36667;       1,75596;77,70875;49,00000;20,00000;0,75520
497,72198;31,37333;       1,75603;77,70777;50,00000;20,00000;0,75514
497,82199;31,38000;       1,75630;77,70728;50,00000;20,00000;0,75509
497,92499;31,38667;       1,75657;77,70631;51,00000;20,00000;0,75504
498,02701;31,39333;       1,75670;77,70631;51,00000;20,00000;0,75499
498,12299;31,40000;       1,75666;77,70534;50,00000;20,00000;0,75494
498,21899;31,40667;       1,75678;77,70485;49,00000;20,00000;0,75489
498,32300;31,41333;       1,75685;77,70388;49,00000;20,00000;0,75483
498,42099;31,42000;       1,75692;77,70290;50,00000;20,00000;0,75478
498,51599;31,42667;       1,75703;77,70093;50,00000;20,00000;0,75473
498,62201;31,43333;       1,75721;77,69946;50,00000;20,00000;0,75468
498,72299;31,44000;       1,75728;77,69799;49,00000;20,00000;0,75463
498,82199;31,44667;       1,75745;77,69652;49,00000;20,00000;0,75458
498,91901;31,45333;       1,75752;77,69506;49,00000;20,00000;0,75453
499,01901;31,46000;       1,75774;77,69359;49,00000;20,00000;0,75447
499,11600;31,46667;       1,75786;77,69212;51,00000;20,00000;0,75442
499,21600;31,47333;       1,75803;77,69065;51,00000;20,00000;0,75437
499,32101;31,48000;       1,75815;77,68968;49,00000;20,00000;0,75432
499,41699;31,48667;       1,75832;77,68870;50,00000;20,00000;0,75427
499,51001;31,49333;       1,75838;77,68772;49,00000;20,00000;0,75422
499,61899;31,50000;       1,75846;77,68675;49,00000;20,00000;0,75416
499,71500;31,50667;       1,75858;77,68528;51,00000;20,00000;0,75411
499,81500;31,51333;       1,75875;77,68431;51,00000;20,00000;0,75406
499,91599;31,52000;       1,75892;77,68334;51,00000;20,00000;0,75401
500,00601;31,52667;       1,75898;77,68236;51,00000;20,00000;0,75396
500,10400;31,53333;       1,75895;77,68089;49,00000;20,00000;0,75391
500,21701;31,54000;       1,75914;77,67844;49,00000;20,00000;0,75385
500,31400;31,54667;       1,75930;77,67647;50,00000;20,00000;0,75380
500,41000;31,55333;       1,75947;77,67451;50,00000;20,00000;0,75375
500,51300;31,56000;       1,75965;77,67255;50,00000;20,00000;0,75370
500,60901;31,56667;       1,75971;77,67010;50,00000;20,00000;0,75365
500,70401;31,57333;       1,75973;77,66913;49,00000;20,00000;0,75360
500,80899;31,58000;       1,75976;77,66815;49,00000;20,00000;0,75355
500,90900;31,58667;       1,75988;77,66767;51,00000;20,00000;0,75349
501,00500;31,59333;       1,76014;77,66670;51,00000;20,00000;0,75344
501,10800;31,60000;       1,76042;77,66524;50,00000;20,00000;0,75339
501,20001;31,60667;       1,76043;77,66427;50,00000;20,00000;0,75334
501,30600;31,61333;       1,76061;77,66281;49,00000;20,00000;0,75329
501,39401;31,62000;       1,76066;77,66184;49,00000;20,00000;0,75324
501,49200;31,62667;       1,76068;77,66037;51,00000;20,00000;0,75319
501,59698;31,63333;       1,76091;77,65940;51,00000;20,00000;0,75314
501,69901;31,64000;       1,76099;77,65793;52,00000;20,00000;0,75308
501,80099;31,64667;       1,76116;77,65696;52,00000;20,00000;0,75303
501,89001;31,65333;       1,76117;77,65598;49,00000;20,00000;0,75298
501,99701;31,66000;       1,76125;77,65451;49,00000;20,00000;0,75293
502,09799;31,66667;       1,76137;77,65351;49,00000;20,00000;0,75288
502,19199;31,67333;       1,76159;77,65202;50,00000;20,00000;0,75283
502,29599;31,68000;       1,76171;77,65106;50,00000;20,00000;0,75277
502,39899;31,68667;       1,76174;77,64961;50,00000;20,00000;0,75272
502,49799;31,69333;       1,76186;77,64863;50,00000;20,00000;0,75267
502,59399;31,70000;       1,76213;77,64765;49,00000;20,00000;0,75262
502,69501;31,70667;       1,76220;77,64618;51,00000;20,00000;0,75256
502,80099;31,71333;       1,76228;77,64519;50,00000;20,00000;0,75251
502,89401;31,72000;       1,76239;77,64371;50,00000;20,00000;0,75246
502,99301;31,72667;       1,76251;77,64078;50,00000;20,00000;0,75241
503,08801;31,73333;       1,76278;77,63934;49,00000;20,00000;0,75236
503,19601;31,74000;       1,76291;77,63787;49,00000;20,00000;0,75230
503,29501;31,74667;       1,76313;77,63691;51,00000;20,00000;0,75225
503,38699;31,75333;       1,76335;77,63544;51,00000;20,00000;0,75220
503,48700;31,76000;       1,76342;77,63398;52,00000;20,00000;0,75215
503,58401;31,76667;       1,76354;77,63301;52,00000;20,00000;0,75210
503,68301;31,77333;       1,76366;77,63007;49,00000;20,00000;0,75205
503,78900;31,78000;       1,76384;77,62713;49,00000;20,00000;0,75199
503,88400;31,78667;       1,76390;77,62419;49,00000;20,00000;0,75194
503,98199;31,79333;       1,76403;77,62174;50,00000;20,00000;0,75189
504,07199;31,80000;       1,76424;77,62027;50,00000;20,00000;0,75185
504,18301;31,80667;       1,76447;77,61931;50,00000;20,00000;0,75179
504,28201;31,81333;       1,76464;77,61883;50,00000;20,00000;0,75174
504,37799;31,82000;       1,76476;77,61835;49,00000;20,00000;0,75169
504,47501;31,82667;       1,76493;77,61787;49,00000;20,00000;0,75163
504,57300;31,83333;       1,76515;77,61689;50,00000;20,00000;0,75158
504,67200;31,84000;       1,76517;77,61543;50,00000;20,00000;0,75153
504,77802;31,84667;       1,76530;77,61446;50,00000;20,00000;0,75148
504,87399;31,85333;       1,76557;77,61201;49,00000;20,00000;0,75143
504,97198;31,86000;       1,76569;77,61055;49,00000;20,00000;0,75137
505,07101;31,86667;       1,76576;77,60908;50,00000;20,00000;0,75132
505,16299;31,87333;       1,76583;77,60663;51,00000;20,00000;0,75127
505,27100;31,88000;       1,76611;77,60467;52,00000;20,00000;0,75122
505,36600;31,88667;       1,76638;77,60320;52,00000;20,00000;0,75117
505,46899;31,89333;       1,76670;77,60171;52,00000;20,00000;0,75111
505,57401;31,90000;       1,76698;77,60072;49,00000;20,00000;0,75106
505,66400;31,90667;       1,76720;77,59976;49,00000;20,00000;0,75101
505,77301;31,91333;       1,76738;77,59831;50,00000;20,00000;0,75095
505,86499;31,92000;       1,76749;77,59684;50,00000;20,00000;0,75091
505,96399;31,92667;       1,76757;77,59538;50,00000;20,00000;0,75085
506,07101;31,93333;       1,76780;77,59441;50,00000;20,00000;0,75080
506,16800;31,94000;       1,76792;77,59292;49,00000;20,00000;0,75075
506,26199;31,94667;       1,76813;77,59144;49,00000;20,00000;0,75070
506,36700;31,95333;       1,76831;77,59048;50,00000;20,00000;0,75064
506,45999;31,96000;       1,76843;77,58953;50,00000;20,00000;0,75059
506,56000;31,96667;       1,76855;77,58806;50,00000;20,00000;0,75054
506,66800;31,97333;       1,76869;77,58414;50,00000;20,00000;0,75048
506,76001;31,98000;       1,76885;77,58168;49,00000;20,00000;0,75044
506,85901;31,98667;       1,76897;77,57872;49,00000;20,00000;0,75038
506,95901;31,99333;       1,76915;77,57625;50,00000;20,00000;0,75033
507,06900;32,00000;       1,76938;77,57530;50,00000;20,00000;0,75027
507,15201;32,00667;       1,76979;77,57484;52,00000;20,00000;0,75023
507,25699;32,01333;       1,76982;77,57436;52,00000;20,00000;0,75017
507,35699;32,02000;       1,76984;77,57388;49,00000;20,00000;0,75012
507,45099;32,02667;       1,76981;77,57389;49,00000;20,00000;0,75007
507,55899;32,03333;       1,77044;77,57291;50,00000;20,00000;0,75001
507,65601;32,04000;       1,77077;77,57193;50,00000;20,00000;0,74996
507,75500;32,04667;       1,77099;77,57095;50,00000;20,00000;0,74991
507,86099;32,05333;       1,77127;77,56948;50,00000;20,00000;0,74986
507,95499;32,06000;       1,77139;77,56752;49,00000;20,00000;0,74981
508,06100;32,06667;       1,77142;77,56605;49,00000;20,00000;0,74975
508,16299;32,07333;       1,77145;77,56459;50,00000;20,00000;0,74970
508,25299;32,08000;       1,77156;77,56312;50,00000;20,00000;0,74965
508,35501;32,08667;       1,77179;77,56166;50,00000;20,00000;0,74959
