run_id,point_index,temperature_C,time_min,dsc_mW_mg,mass_pct,purge1_ml_min,purge2_ml_min,protective_ml_min,sensitivity_uV_mW,segment
202,119,19.77800,0.79333,-2.179710e-002,99.54666,52.00000,,20.00000,0.72827,1
202,120,19.78000,0.80000,-2.219033e-002,99.54830,49.00000,,20.00000,0.72827,1
202,121,19.77100,0.80667,-2.241514e-002,99.54939,49.00000,,20.00000,0.72826,1
202,122,19.80900,0.81333,-2.280795e-002,99.54987,50.00000,,20.00000,0.72828,1
202,123,19.81100,0.82000,-2.314499e-002,99.55132,50.00000,,20.00000,0.72828,1
202,124,19.82100,0.82667,-2.342576e-002,99.55334,50.00000,,20.00000,0.72828,1
202,125,19.84400,0.83333,-2.381872e-002,99.55494,50.00000,,20.00000,0.72829,1
202,126,19.85100,0.84000,-2.415570e-002,99.55765,49.00000,,20.00000,0.72829,1
202,127,19.85400,0.84667,-2.443654e-002,99.55982,49.00000,,20.00000,0.72830,1
202,128,19.86300,0.85333,-2.482966e-002,99.56199,51.00000,,20.00000,0.72830,1
202,129,19.86900,0.86000,-2.511046e-002,99.56358,51.00000,,20.00000,0.72830,1
202,130,19.88600,0.86667,-2.511025e-002,99.56499,50.00000,,20.00000,0.72831,1
202,131,19.90300,0.87333,-2.555944e-002,99.56560,50.00000,,20.00000,0.72831,1
202,132,19.90800,0.88000,-2.612112e-002,99.56602,49.00000,,20.00000,0.72831,1
202,133,19.92200,0.88667,-2.640180e-002,99.56582,49.00000,,20.00000,0.72832,1
202,134,19.94200,0.89333,-2.701945e-002,99.56620,50.00000,,20.00000,0.72833,1
202,135,19.95700,0.90000,-2.752480e-002,99.56668,50.00000,,20.00000,0.72833,1
202,136,19.96200,0.90667,-2.791794e-002,99.56782,50.00000,,20.00000,0.72833,1
202,137,19.97800,0.91333,-2.825475e-002,99.56848,51.00000,,20.00000,0.72834,1
202,138,19.99100,0.92000,-2.864778e-002,99.56965,50.00000,,20.00000,0.72835,1
202,139,20.00100,0.92667,-2.909701e-002,99.57127,51.00000,,20.00000,0.72835,1
202,140,20.01500,0.93333,-2.954617e-002,99.57229,49.00000,,20.00000,0.72835,1
202,141,20.03200,0.94000,-2.993912e-002,99.57335,49.00000,,20.00000,0.72836,1
202,142,20.04100,0.94667,-3.016366e-002,99.57460,50.00000,,20.00000,0.72836,1
202,143,20.06000,0.95333,-3.061274e-002,99.57718,50.00000,,20.00000,0.72837,1
202,144,20.07300,0.96000,-3.100573e-002,99.57881,50.00000,,20.00000,0.72838,1
202,145,20.08300,0.96667,-3.139876e-002,99.58046,50.00000,,20.00000,0.72838,1
202,146,20.07900,0.97333,-3.184818e-002,99.58195,50.00000,,20.00000,0.72838,1
202,147,20.09300,0.98000,-3.212880e-002,99.58404,49.00000,,20.00000,0.72838,1
202,148,20.10500,0.98667,-3.252179e-002,99.58438,50.00000,,20.00000,0.72839,1
202,149,20.13500,0.99333,-3.297065e-002,99.58374,50.00000,,20.00000,0.72840,1
202,150,20.15100,1.00000,-3.347589e-002,99.58406,50.00000,,20.00000,0.72840,1
202,151,20.16600,1.00667,-3.386881e-002,99.58392,50.00000,,20.00000,0.72841,1
202,152,20.18600,1.01333,-3.420547e-002,99.58446,49.00000,,20.00000,0.72842,1
202,153,20.19800,1.02000,-3.454227e-002,99.58835,49.00000,,20.00000,0.72842,1
202,154,20.21800,1.02667,-3.504741e-002,99.59111,49.00000,,20.00000,0.72843,1
202,155,20.22600,1.03333,-3.538426e-002,99.59257,51.00000,,20.00000,0.72843,1
202,156,20.24900,1.04000,-3.588934e-002,99.59161,51.00000,,20.00000,0.72844,1
202,157,20.26300,1.04667,-3.633840e-002,99.59047,52.00000,,20.00000,0.72844,1
202,158,20.29400,1.05333,-3.656250e-002,99.58885,52.00000,,20.00000,0.72846,1
202,159,20.31000,1.06000,-3.678686e-002,99.58855,49.00000,,20.00000,0.72846,1
202,160,20.33300,1.06667,-3.701109e-002,99.58851,49.00000,,20.00000,0.72847,1
202,161,20.33900,1.07333,-3.740411e-002,99.58905,50.00000,,20.00000,0.72847,1
202,162,20.36500,1.08000,-3.796524e-002,99.59106,50.00000,,20.00000,0.72848,1
202,163,20.36200,1.08667,-3.858307e-002,99.59058,50.00000,,20.00000,0.72848,1
202,164,20.40200,1.09333,-3.908775e-002,99.59112,50.00000,,20.00000,0.72849,1
202,165,20.42700,1.10000,-3.953654e-002,99.59031,52.00000,,20.00000,0.72850,1
202,166,20.45900,1.10667,-4.004134e-002,99.59133,49.00000,,20.00000,0.72852,1
202,167,20.46500,1.11333,-4.065896e-002,99.59433,49.00000,,20.00000,0.72852,1
202,168,20.50000,1.12000,-4.105135e-002,99.59647,49.00000,,20.00000,0.72853,1
202,169,20.50000,1.12667,-4.155678e-002,99.59802,50.00000,,20.00000,0.72853,1
202,170,20.53000,1.13333,-4.217388e-002,99.59611,50.00000,,20.00000,0.72854,1
202,171,20.54900,1.14000,-4.273505e-002,99.59393,50.00000,,20.00000,0.72855,1
202,172,20.58600,1.14667,-4.279041e-002,99.59213,50.00000,,20.00000,0.72856,1
202,173,20.60000,1.15333,-4.312704e-002,99.59198,49.00000,,20.00000,0.72857,1
202,174,20.62400,1.16000,-4.380037e-002,99.59472,49.00000,,20.00000,0.72858,1
202,175,20.65600,1.16667,-4.436121e-002,99.59555,51.00000,,20.00000,0.72859,1
202,176,20.67500,1.17333,-4.497847e-002,99.59606,51.00000,,20.00000,0.72859,1
202,177,20.69400,1.18000,-4.537111e-002,99.59677,52.00000,,20.00000,0.72860,1
202,178,20.71500,1.18667,-4.576370e-002,99.59748,52.00000,,20.00000,0.72861,1
202,179,20.73400,1.19333,-4.610017e-002,99.59801,49.00000,,20.00000,0.72862,1
202,180,20.75700,1.20000,-4.654885e-002,99.59890,49.00000,,20.00000,0.72862,1
202,181,20.79700,1.20667,-4.705326e-002,99.60133,49.00000,,20.00000,0.72864,1
202,182,20.80600,1.21333,-4.750225e-002,99.60327,50.00000,,20.00000,0.72864,1
202,183,20.83800,1.22000,-4.800682e-002,99.60318,51.00000,,20.00000,0.72865,1
202,184,20.86200,1.22667,-4.839928e-002,99.60152,51.00000,,20.00000,0.72866,1
202,185,20.88500,1.23333,-4.896020e-002,99.60140,49.00000,,20.00000,0.72867,1
202,186,20.90000,1.24000,-4.940900e-002,99.60379,51.00000,,20.00000,0.72868,1
202,187,20.93400,1.24667,-4.991347e-002,99.60441,49.00000,,20.00000,0.72869,1
202,188,20.96500,1.25333,-5.036186e-002,99.60386,49.00000,,20.00000,0.72870,1
202,189,20.98800,1.26000,-5.069815e-002,99.60273,50.00000,,20.00000,0.72871,1
202,190,21.01600,1.26667,-5.109045e-002,99.60258,50.00000,,20.00000,0.72872,1
202,191,21.04100,1.27333,-5.125824e-002,99.60654,50.00000,,20.00000,0.72873,1
202,192,21.06000,1.28000,-5.181917e-002,99.60819,50.00000,,20.00000,0.72873,1
202,193,21.10500,1.28667,-5.237942e-002,99.60713,49.00000,,20.00000,0.72875,1
202,194,21.13300,1.29333,-5.277167e-002,99.60678,49.00000,,20.00000,0.72876,1
202,195,21.16400,1.30000,-5.338839e-002,99.60672,50.00000,,20.00000,0.72877,1
202,196,21.19300,1.30667,-5.378058e-002,99.60685,51.00000,,20.00000,0.72878,1
202,197,21.20700,1.31333,-5.422931e-002,99.60693,51.00000,,20.00000,0.72879,1
202,198,21.23500,1.32000,-5.518289e-002,99.60679,51.00000,,20.00000,0.72880,1
202,199,21.27700,1.32667,-5.579923e-002,99.60637,49.00000,,20.00000,0.72881,1
202,200,21.30400,1.33333,-5.619143e-002,99.60574,49.00000,,20.00000,0.72882,1
202,201,21.34200,1.34000,-5.619037e-002,99.60873,51.00000,,20.00000,0.72884,1
202,202,21.36200,1.34667,-5.652661e-002,99.61053,51.00000,,20.00000,0.72884,1
202,203,21.39800,1.35333,-5.703079e-002,99.60957,51.00000,,20.00000,0.72886,1
202,204,21.43800,1.36000,-5.753484e-002,99.60596,52.00000,,20.00000,0.72887,1
202,205,21.47600,1.36667,-5.815119e-002,99.60246,52.00000,,20.00000,0.72889,1
202,206,21.49600,1.37333,-5.865578e-002,99.60020,49.00000,,20.00000,0.72889,1
202,207,21.54800,1.38000,-5.899103e-002,99.59966,49.00000,,20.00000,0.72891,1
202,208,21.55800,1.38667,-5.938363e-002,99.60184,50.00000,,20.00000,0.72891,1
202,209,21.60100,1.39333,-5.977525e-002,99.60190,50.00000,,20.00000,0.72893,1
202,210,21.64100,1.40000,-5.999857e-002,99.59991,50.00000,,20.00000,0.72895,1
202,211,21.67800,1.40667,-6.016584e-002,99.59909,50.00000,,20.00000,0.72896,1
202,212,21.70400,1.41333,-6.061405e-002,99.59882,49.00000,,20.00000,0.72897,1
202,213,21.72700,1.42000,-6.167971e-002,99.60112,49.00000,,20.00000,0.72898,1
202,214,21.77900,1.42667,-6.212709e-002,99.60211,49.00000,,20.00000,0.72900,1
202,215,21.80400,1.43333,-6.229468e-002,99.60232,49.00000,,20.00000,0.72900,1
202,216,21.84600,1.44000,-6.274234e-002,99.59917,50.00000,,20.00000,0.72902,1
202,217,21.88800,1.44667,-6.318999e-002,99.59598,50.00000,,20.00000,0.72903,1
202,218,21.92200,1.45333,-6.363787e-002,99.59385,50.00000,,20.00000,0.72905,1
202,219,21.96200,1.46000,-6.408554e-002,99.59491,49.00000,,20.00000,0.72906,1
202,220,21.99700,1.46667,-6.442112e-002,99.59479,49.00000,,20.00000,0.72907,1
202,221,22.03600,1.47333,-6.464434e-002,99.59351,49.00000,,20.00000,0.72909,1
202,222,22.07900,1.48000,-6.503575e-002,99.59222,51.00000,,20.00000,0.72910,1
202,223,22.12500,1.48667,-6.559539e-002,99.59106,51.00000,,20.00000,0.72912,1
202,224,22.16600,1.49333,-6.587462e-002,99.59067,52.00000,,20.00000,0.72914,1
202,225,22.19700,1.50000,-6.626638e-002,99.59589,52.00000,,20.00000,0.72915,1
202,226,22.24200,1.50667,-6.671377e-002,99.59861,49.00000,,20.00000,0.72916,1
202,227,22.28600,1.51333,-6.727339e-002,99.59654,49.00000,,20.00000,0.72918,1
202,228,22.30700,1.52000,-6.783376e-002,99.59387,50.00000,,20.00000,0.72919,1
202,229,22.36400,1.52667,-6.805627e-002,99.59321,50.00000,,20.00000,0.72921,1
202,230,22.40100,1.53333,-6.811113e-002,99.59503,50.00000,,20.00000,0.72922,1
202,231,22.44200,1.54000,-6.850247e-002,99.59504,50.00000,,20.00000,0.72923,1
202,232,22.47900,1.54667,-6.928665e-002,99.59807,49.00000,,20.00000,0.72925,1
202,233,22.53400,1.55333,-6.978967e-002,99.59991,49.00000,,20.00000,0.72927,1
202,234,22.57700,1.56000,-7.006869e-002,99.59744,49.00000,,20.00000,0.72928,1
202,235,22.61700,1.56667,-7.045999e-002,99.59665,49.00000,,20.00000,0.72930,1
202,236,22.67100,1.57333,-7.073859e-002,99.59659,50.00000,,20.00000,0.72932,1
202,237,22.71100,1.58000,-7.112986e-002,99.59627,50.00000,,20.00000,0.72933,1
202,238,22.76000,1.58667,-7.157690e-002,99.60044,50.00000,,20.00000,0.72935,1
202,239,22.79300,1.59333,-7.202448e-002,99.60413,50.00000,,20.00000,0.72936,1
202,240,22.84200,1.60000,-7.230320e-002,99.60284,49.00000,,20.00000,0.72938,1
202,241,22.88700,1.60667,-7.263813e-002,99.60018,49.00000,,20.00000,0.72940,1
202,242,22.93600,1.61333,-7.291682e-002,99.59930,51.00000,,20.00000,0.72941,1
202,243,22.97400,1.62000,-7.319590e-002,99.59867,50.00000,,20.00000,0.72943,1
202,244,23.03500,1.62667,-7.353022e-002,99.59791,51.00000,,20.00000,0.72945,1
202,245,23.08900,1.63333,-7.392086e-002,99.59941,51.00000,,20.00000,0.72947,1
202,246,23.14400,1.64000,-7.431144e-002,99.60439,50.00000,,20.00000,0.72949,1
202,247,23.17900,1.64667,-7.464665e-002,99.60539,50.00000,,20.00000,0.72950,1
202,248,23.23800,1.65333,-7.464447e-002,99.60227,50.00000,,20.00000,0.72952,1
202,249,23.28400,1.66000,-7.509142e-002,99.60128,49.00000,,20.00000,0.72954,1
202,250,23.32300,1.66667,-7.531429e-002,99.60329,49.00000,,20.00000,0.72955,1
202,251,23.38500,1.67333,-7.553630e-002,99.60283,50.00000,,20.00000,0.72957,1
202,252,23.42900,1.68000,-7.581504e-002,99.60205,52.00000,,20.00000,0.72959,1
202,253,23.49200,1.68667,-7.626128e-002,99.60430,51.00000,,20.00000,0.72961,1
202,254,23.54500,1.69333,-7.682002e-002,99.60653,49.00000,,20.00000,0.72963,1
202,255,23.60500,1.70000,-7.726632e-002,99.60407,50.00000,,20.00000,0.72965,1
202,256,23.65400,1.70667,-7.771302e-002,99.60077,50.00000,,20.00000,0.72967,1
202,257,23.71700,1.71333,-7.765453e-002,99.60255,49.00000,,20.00000,0.72969,1
202,258,23.76700,1.72000,-7.759655e-002,99.60776,50.00000,,20.00000,0.72971,1
202,259,23.81200,1.72667,-7.793123e-002,99.60775,50.00000,,20.00000,0.72973,1
202,260,23.87800,1.73333,-7.826508e-002,99.60729,49.00000,,20.00000,0.72975,1
202,261,23.93300,1.74000,-7.893570e-002,99.60741,50.00000,,20.00000,0.72977,1
202,262,23.97400,1.74667,-7.921442e-002,99.61068,49.00000,,20.00000,0.72979,1
202,263,24.04300,1.75333,-7.932385e-002,99.61261,49.00000,,20.00000,0.72981,1
202,264,24.08800,1.76000,-7.943421e-002,99.61159,49.00000,,20.00000,0.72983,1
202,265,24.15100,1.76667,-7.948781e-002,99.61095,51.00000,,20.00000,0.72985,1
202,266,24.21500,1.77333,-7.976558e-002,99.61118,51.00000,,20.00000,0.72987,1
202,267,24.28200,1.78000,-8.009926e-002,99.61404,52.00000,,20.00000,0.72990,1
202,268,24.33800,1.78667,-8.037732e-002,99.61328,49.00000,,20.00000,0.72992,1
202,269,24.39500,1.79333,-8.087952e-002,99.61372,49.00000,,20.00000,0.72994,1
202,270,24.45800,1.80000,-8.110120e-002,99.61688,49.00000,,20.00000,0.72996,1
202,271,24.51800,1.80667,-8.115486e-002,99.61734,49.00000,,20.00000,0.72998,1
202,272,24.57600,1.81333,-8.120859e-002,99.61347,49.00000,,20.00000,0.73000,1
202,273,24.64900,1.82000,-8.131777e-002,99.61388,50.00000,,20.00000,0.73003,1
202,274,24.70700,1.82667,-8.148358e-002,99.61641,50.00000,,20.00000,0.73005,1
202,275,24.76800,1.83333,-8.164926e-002,99.61785,51.00000,,20.00000,0.73007,1
